Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 US Open R128,L vs Tauson,0.81,0.82,56.4,6.3,4.1%,55.1%,2.3%,65.9%,31.1%,50.0%
2024 Paris Olympics BR,L vs Swiatek,1.07,0.46,38.9,2.5,0.0%,30.4%,0.0%,55.0%,28.6%,21.1%
2024 Paris Olympics SF,L vs Vekic,0.99,0.49,40.3,2.2,3.8%,50.0%,4.8%,42.9%,25.0%,28.6%
2024 Paris Olympics R16,W vs Paolini,1.24,1.16,85.1,5.7,0.0%,45.5%,2.0%,56.0%,47.1%,45.7%
2024 Wimbledon R128,L vs Wang,0.96,0.73,55.2,2.8,4.9%,56.1%,2.6%,57.9%,25.6%,41.2%
2024 Australian Open R128,L vs Gauff,1.50,0.66,40.3,2.0,0.0%,25.0%,0.0%,17.6%,35.0%,33.3%
2023 US Open R32,L vs Wang,1.00,0.81,64.5,6.8,4.4%,51.1%,4.8%,61.9%,41.9%,28.6%
2023 US Open R64,W vs Masarova,1.09,1.51,54.7,3.4,8.8%,70.6%,0.0%,67.7%,44.4%,40.6%
2023 US Open R128,W vs Baindl,1.13,1.21,62.7,2.5,10.4%,58.3%,11.6%,58.1%,46.8%,42.2%
2023 Wimbledon R128,L vs Golubic,0.92,0.76,60.1,2.2,0.0%,53.7%,0.0%,52.8%,42.1%,34.4%
2023 Roland Garros R16,L vs Gauff,0.98,0.72,46.5,2.1,2.8%,52.8%,0.0%,42.4%,36.4%,40.0%
2023 Roland Garros R32,W vs Day,1.07,1.59,45.0,2.2,3.6%,60.7%,0.0%,61.5%,53.8%,62.5%
2023 Roland Garros R64,W vs Bolsova,1.10,1.38,50.5,2.2,0.0%,62.2%,2.9%,52.9%,48.5%,58.1%
2023 Roland Garros R128,W vs Kudermetova,0.97,1.44,50.0,2.7,4.2%,58.3%,0.0%,59.1%,57.1%,65.4%
2023 Monterrey R32,W vs Bouzkova,1.08,1.42,49.2,2.1,3.0%,57.6%,6.1%,63.6%,48.5%,54.8%
2023 Australian Open R64,L vs Giorgi,0.90,0.70,52.0,2.1,6.1%,57.6%,0.0%,33.3%,48.5%,35.5%
2022 W60 Trnava SF,W vs Havlickova,1.18,1.89,45.5,2.4,14.8%,74.1%,8.0%,76.0%,39.3%,40.9%
2022 US Open R64,L vs Zhang,1.00,0.72,51.5,2.6,3.4%,41.4%,7.7%,46.2%,41.7%,39.4%
2022 US Open R128,W vs Podoroska,1.30,1.69,41.6,2.2,6.3%,62.5%,3.4%,65.5%,40.0%,54.5%
2022 Wimbledon R64,L vs Frech,0.96,0.75,56.3,2.3,0.0%,48.6%,3.1%,50.0%,31.4%,48.5%
2024 (6 matches),,1.07,0.78,58.3,2.9,2.3%,46.7%,2.1%,53.7%,33.5%,40.0%
2023 (10 matches),,1.03,1.08,54.5,2.5,4.5%,57.9%,3.0%,55.5%,46.3%,44.8%
2022 (6 matches),,1.15,1.15,54.8,2.4,4.0%,53.3%,4.9%,59.2%,39.8%,48.8%
2021 (5 matches),,1.04,0.90,59.0,2.7,2.3%,58.6%,0.5%,52.9%,34.6%,42.5%
2020 (4 matches),,1.01,1.00,49.6,2.2,1.4%,50.7%,0.0%,51.1%,47.0%,50.8%
Career (263 matches),,1.01,0.99,58.2,2.8,1.7%,54.1%,1.5%,53.0%,45.4%,46.1%
