Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 US Open R128,L vs Tauson,31% (4/13),100% (4/4),1/4,43% (6/14),33% (2/6),3/4,1/1,3/3,0/0,1/1
2024 Paris Olympics BR,L vs Swiatek,13% (1/8),100% (1/1),0/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2024 Paris Olympics SF,L vs Vekic,0% (0/8),- (0/0),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,0/0
2024 Paris Olympics R16,W vs Paolini,47% (8/17),100% (8/8),4/7,75% (12/16),42% (5/12),5/7,1/1,3/3,0/0,0/0
2024 Wimbledon R128,L vs Wang,23% (3/13),67% (2/3),0/3,50% (6/12),33% (2/6),1/1,0/0,1/2,0/0,1/1
2024 Australian Open R128,L vs Gauff,38% (3/8),100% (3/3),3/7,100% (7/7),0% (0/7),0/3,0/0,0/0,0/0,0/0
2023 US Open R32,L vs Wang,38% (5/13),40% (2/5),0/3,43% (6/14),17% (1/6),1/1,0/0,0/2,0/0,0/1
2023 US Open R64,W vs Masarova,40% (4/10),75% (3/4),0/1,20% (2/10),50% (1/2),3/3,1/1,0/0,1/1,0/0
2023 US Open R128,W vs Baindl,43% (6/14),83% (5/6),2/3,43% (6/14),33% (2/6),3/3,0/1,0/1,0/1,0/0
2023 Wimbledon R128,L vs Golubic,40% (4/10),50% (2/4),0/3,45% (5/11),20% (1/5),1/2,0/0,3/4,0/0,3/3
2023 Roland Garros R16,L vs Gauff,40% (4/10),75% (3/4),2/6,60% (6/10),0% (0/6),2/3,0/0,1/1,0/0,0/0
2023 Roland Garros R32,W vs Day,75% (6/8),83% (5/6),1/1,38% (3/8),67% (2/3),4/4,1/1,0/0,0/0,0/0
2023 Roland Garros R64,W vs Bolsova,78% (7/9),71% (5/7),2/3,50% (5/10),40% (2/5),4/5,2/2,0/0,1/1,0/0
2023 Roland Garros R128,W vs Kudermetova,88% (7/8),100% (7/7),3/3,38% (3/8),0% (0/3),4/6,1/1,0/0,0/0,0/0
2023 Monterrey R32,W vs Bouzkova,78% (7/9),71% (5/7),0/2,56% (5/9),60% (3/5),3/5,2/3,0/0,1/1,0/0
2023 Australian Open R64,L vs Giorgi,44% (4/9),75% (3/4),1/5,60% (6/10),0% (0/6),0/3,0/0,1/2,0/0,0/1
2022 W60 Trnava SF,W vs Havlickova,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2022 US Open R64,L vs Zhang,50% (5/10),60% (3/5),2/5,67% (6/9),0% (0/6),1/3,0/0,1/2,0/0,0/0
2022 US Open R128,W vs Podoroska,50% (4/8),100% (4/4),0/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2022 Wimbledon R64,L vs Frech,30% (3/10),100% (3/3),2/5,50% (5/10),0% (0/5),2/3,0/0,0/0,0/0,0/0
2024 (6 matches),,28.4%,94.7%,27.6%,64.1%,24.4%,56.3%,100.0%,80.0%,-,100.0%
2023 (10 matches),,54.0%,74.1%,36.7%,45.2%,25.5%,71.4%,77.8%,50.0%,75.0%,60.0%
2022 (6 matches),,46.6%,88.9%,35.3%,41.4%,20.8%,72.7%,100.0%,50.0%,100.0%,-
2021 (5 matches),,36.8%,71.4%,23.8%,49.2%,20.7%,53.8%,75.0%,60.0%,66.7%,0.0%
2020 (4 matches),,61.1%,77.3%,42.9%,63.2%,25.0%,58.8%,100.0%,20.0%,100.0%,33.3%
Career (263 matches),,50.3%,78.7%,36.7%,52.1%,20.6%,59.4%,60.6%,57.1%,60.2%,55.7%
