Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Kristinehamn 25K)
2009,20,8,12,40.0%,18-23,43.9%,165-197,45.6%,1-2,33.3%,0,,,,,,,,,,,,SF (Stuttgart 25K)
2008,17,11,6,64.7%,24-15,61.5%,196-162,54.7%,2-3,40.0%,0,,,,,,,,,,,,W (Lecce 25K)
2007,39,20,19,51.3%,43-46,48.3%,405-433,48.3%,7-8,46.7%,0,,,,,,,,,,,,W (Bari 25K)
2006,23,11,12,47.8%,27-27,50.0%,240-238,50.2%,2-2,50.0%,0,,,,,,,,,,,,QF (3x)
2005,27,9,18,33.3%,24-38,38.7%,230-297,43.6%,1-2,33.3%,0,,,,,,,,,,,,SF (Madrid 25K)
2004,29,11,18,37.9%,27-38,41.5%,259-319,44.8%,2-3,40.0%,0,,,,,,,,,,,,SF (Bergamo 50K)
2003,15,4,11,26.7%,11-22,33.3%,130-161,44.7%,1-4,20.0%,0,,,,,,,,,,,,R16 (4x)
2002,23,13,10,56.5%,26-20,56.5%,219-197,52.6%,0-2,0.0%,0,,,,,,,,,,,,SF (2x)
2001,48,31,17,64.6%,68-43,61.3%,547-460,54.3%,4-4,50.0%,0,,,,,,,,,,,,W (Verona 25K)
2000,42,20,22,47.6%,44-43,50.6%,405-416,49.3%,8-7,53.3%,0,,,,,,,,,,,,F (Maribor 25K)
1999,37,19,18,51.4%,42-34,55.3%,335-326,50.7%,1-3,25.0%,0,,,,,,,,,,,,F (Otocec 25K)
1998,58,36,22,62.1%,72-47,60.5%,571-458,55.5%,2-7,22.2%,0,,,,,,,,,,,,W (Hechinger 10K)
1997,30,10,20,33.3%,17-42,28.8%,222-296,42.9%,4-1,80.0%,0,,,,,,,,,,,,QF (2x)
1996,9,1,8,11.1%,2-16,11.1%,55-100,35.5%,1-0,100.0%,0,,,,,,,,,,,,R16 (Kiev 25K)
1995,21,14,7,66.7%,31-16,66.0%,248-192,56.4%,5-3,62.5%,0,,,,,,,,,,,,W (ITF Sao Paulo 3)
Career,439,218,221,49.7%,476-472,50.2%,4231-4264,49.8%,41-51,44.6%,0,,,,,,,,,,,,
