Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,8,3,5,37.5%,5,0,5,0.0%,2001,2008,R128,0,,,,,,,,,,
Roland Garros,4,Clay,6,2,4,33.3%,0,0,0,-,2001,2009,R128,1,0.92,2.8%,12.7%,57.7%,63.4%,46.7%,56.3%,40.3%,60.0%,25.0%
Wimbledon,2,Grass,2,0,2,0.0%,0,0,0,-,2002,2003,R128,1,0.52,0.0%,5.1%,69.2%,40.7%,16.7%,33.3%,34.5%,16.7%,16.7%
US Open,6,Hard,7,1,6,14.3%,2,0,2,0.0%,1999,2007,R128,1,0.77,0.0%,4.5%,69.7%,45.7%,30.0%,40.9%,45.6%,22.2%,36.4%
Berlin,9,Clay,15,6,9,40.0%,2,2,0,100.0%,1997,2007,R32,1,0.78,0.0%,1.8%,74.5%,48.8%,28.6%,43.6%,43.8%,50.0%,60.0%
Budapest,4,Clay,6,2,4,33.3%,1,1,0,100.0%,1999,2010,R32,1,0.48,1.7%,8.6%,69.0%,47.5%,33.3%,43.1%,27.5%,28.6%,100.0%
Antwerp,4,Hard,5,1,4,20.0%,1,0,1,0.0%,2003,2008,R16,0,,,,,,,,,,
Indian Wells,3,Hard,8,5,3,62.5%,0,0,0,-,2002,2004,R64,0,,,,,,,,,,
Warsaw,3,Clay,6,3,3,50.0%,2,1,1,50.0%,2004,2007,Q3,0,,,,,,,,,,
Filderstadt,3,Hard,5,2,3,40.0%,3,1,2,33.3%,2002,2004,Q3,0,,,,,,,,,,
