Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Eckental CH F,W vs Cressy,26,8,3.3,40.6%,12.5%,21,6,3.5,44.7%,12.8%,31.9%,12.8%,2.2,34.4%,15.6%
2021 Wimbledon R128,L vs Kwon,33,48,0.7,13.1%,19.0%,23,44,0.5,10.6%,20.2%,8.7%,1.4%,1.2,16.3%,13.5%
2017 Munich R32,L vs Struff,8,17,0.5,7.2%,15.3%,6,15,0.4,6.2%,15.5%,5.2%,1.0%,1.7,28.8%,17.1%
Career (3 matches),,67,73,0.9,15.7%,17.1%,50,65,0.8,13.8%,18.0%,10.8%,2.8%,1.5,22.2%,14.8%
