Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Oscar Otte [GER],6,3,66.7%,3,1,2,33.3%,2016,2021,5,1.05,6.6%,2.7%,66.0%,71.4%,47.6%,63.3%,38.6%,50.0%,42.1%
6,Quentin Halys [FRA],1,5,16.7%,2,2,0,100.0%,2017,2022,6,0.84,5.9%,6.6%,59.8%,66.4%,48.3%,59.1%,34.3%,48.8%,23.7%
5,Mats Rosenkranz [GER],4,1,80.0%,2,1,1,50.0%,2020,2024,2,1.36,14.7%,5.1%,72.1%,81.6%,42.1%,70.6%,39.9%,62.5%,70.0%
5,Mats Moraing [GER],2,3,40.0%,5,1,4,20.0%,2016,2023,2,1.34,9.7%,4.9%,65.3%,79.8%,58.0%,72.2%,37.2%,75.0%,35.7%
5,Constant Lestienne [FRA],0,5,0.0%,2,0,2,0.0%,2013,2022,4,0.90,4.8%,5.7%,64.5%,65.3%,49.4%,59.6%,36.3%,46.2%,24.1%
5,Jelle Sels [NED],3,2,60.0%,1,0,1,0.0%,2016,2022,3,1.12,14.3%,7.1%,58.6%,84.6%,49.4%,70.0%,33.6%,46.7%,64.3%
4,Borna Gojo [CRO],2,2,50.0%,5,2,3,40.0%,2018,2025,4,1.02,9.4%,3.6%,67.3%,78.8%,43.6%,67.3%,33.3%,71.4%,29.2%
4,Bernabe Zapata Miralles [ESP],1,3,25.0%,1,1,0,100.0%,2018,2025,4,0.86,10.7%,5.9%,57.9%,73.9%,40.4%,59.8%,34.4%,57.1%,54.5%
4,Mathias Bourgue [FRA],1,3,25.0%,1,1,0,100.0%,2019,2024,4,0.94,7.2%,8.8%,62.0%,72.3%,42.1%,60.8%,36.8%,58.6%,18.5%
4,Elias Ymer [SWE],3,1,75.0%,3,2,1,66.7%,2018,2022,4,0.98,6.7%,5.8%,59.7%,73.6%,46.6%,62.7%,36.4%,68.0%,36.0%
4,Hugo Grenier [FRA],2,2,50.0%,1,0,1,0.0%,2018,2022,4,1.00,4.5%,7.0%,60.2%,72.7%,44.8%,61.6%,38.6%,71.8%,37.1%
4,Ramkumar Ramanathan [IND],2,2,50.0%,3,0,3,0.0%,2015,2021,4,1.08,6.9%,3.6%,66.0%,75.7%,54.8%,68.6%,33.9%,92.9%,35.0%
4,Matthias Bachinger [GER],3,1,75.0%,1,0,1,0.0%,2019,2021,4,1.19,6.2%,5.1%,63.8%,73.0%,50.8%,65.0%,41.7%,53.6%,34.6%
4,Johannes Haerteis [GER],2,2,50.0%,2,2,0,100.0%,2017,2020,3,1.03,6.7%,4.8%,65.9%,78.8%,39.4%,65.4%,35.6%,46.2%,20.0%
4,Uladzimir Ignatik [BLR],2,2,50.0%,4,1,3,25.0%,2015,2018,4,0.90,3.8%,5.7%,61.4%,69.6%,49.0%,61.6%,34.7%,71.1%,56.3%
