Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 Eckental CH F,W vs Cressy,40.0%,53.8%,4.6%,3/0,2.25,46.9%,63.3%,42.1%,3.3%,2.45,50.0%,58.3%,85.7%,16.7%,1.92,41.7%
2017 Munich R32,L vs Struff,59.6%,38.7%,3.8%,2/0,2.42,7.5%,39.4%,38.5%,6.1%,2.28,11.1%,94.7%,38.9%,0.0%,2.73,0.0%
Career (2 matches),,48.7%,45.6%,4.3%,100.0%,2.35,25.0%,50.8%,40.6%,4.8%,2.35,27.7%,80.6%,52.0%,6.5%,2.34,20.0%
