Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Wimbledon R128,L vs Kwon,0.90,0.75,35.4,4.1,9.5%,69.8%,6.9%,56.9%,26.5%,34.9%
2019 Heilbronn CH R32,L vs Vesely,0.86,0.63,48.5,2.2,-,54.5%,-,68.8%,28.1%,28.0%
2019 Aix En Provence CH R16,W vs Harris,1.12,1.54,44.1,2.0,3.0%,63.6%,3.2%,64.5%,34.3%,65.6%
2019 Aix En Provence CH R64,W vs De Schepper,1.08,1.30,54.6,3.3,4.5%,59.1%,0.0%,74.4%,52.3%,26.3%
2019 Tunis CH R64,L vs Bellucci,0.93,0.86,65.3,5.1,2.0%,46.9%,2.3%,39.5%,45.7%,58.7%
2019 Barletta CH R32,L vs Horansky,0.92,0.87,64.8,14.5,3.5%,59.6%,5.8%,59.6%,37.7%,38.6%
2019 Barletta CH R64,W vs Brkic,1.12,2.86,33.9,2.0,0.0%,85.7%,0.0%,75.0%,57.1%,42.1%
2019 St. Brieuc CH R64,L vs Muller,0.91,0.79,65.8,4.1,16.7%,66.7%,0.0%,57.1%,32.6%,33.3%
2019 Lille CH R64,L vs Torpegaard,0.72,0.75,50.5,4.1,5.3%,71.1%,17.6%,55.9%,31.6%,44.1%
2019 Pau CH R64,L vs Bourgue,0.97,0.43,34.6,2.2,3.6%,42.9%,3.8%,53.8%,26.1%,20.0%
2019 Bergamo CH R64,L vs Zapata Miralles,0.89,0.66,49.9,2.3,10.0%,57.5%,25.0%,69.4%,25.6%,30.0%
2019 Cherbourg CH R64,L vs Galovic,0.93,0.55,45.6,2.1,3.0%,69.7%,3.2%,45.2%,19.4%,32.0%
2019 Budapest CH R64,L vs Griekspoor,0.88,0.82,68.1,4.7,7.0%,60.5%,10.8%,59.5%,38.8%,35.6%
2019 Rennes CH R32,L vs Halys,0.79,0.65,44.2,2.1,6.9%,58.6%,11.1%,59.3%,40.0%,27.3%
2019 Rennes CH R64,W vs Milojevic,1.00,1.22,65.6,2.5,3.6%,60.0%,8.0%,66.0%,53.1%,37.0%
2019 Koblenz CH R64,L vs Wang,0.86,0.68,48.6,3.5,7.4%,37.0%,3.7%,63.0%,35.7%,44.0%
2019 Auckland Q1,L vs Marterer,0.99,0.60,45.3,3.1,6.7%,60.0%,7.4%,44.4%,30.0%,26.9%
2019 Noumea CH R32,L vs Sugita,0.84,0.72,49.8,2.1,10.8%,54.1%,3.1%,62.5%,45.7%,25.8%
2018 Eckental CH QF,L vs Bemelmans,0.86,0.80,75.5,5.8,8.1%,59.5%,11.4%,48.6%,50.0%,34.3%
2018 Eckental CH R16,W vs Bolelli,1.12,1.27,56.6,2.2,7.8%,68.6%,11.4%,72.7%,32.0%,34.9%
2021 (1 matches),,0.90,0.75,35.4,4.1,9.5%,69.8%,6.9%,56.9%,26.5%,34.9%
2019 (17 matches),,0.93,0.86,54.2,2.8,5.6%,59.0%,6.3%,59.9%,37.9%,37.1%
2018 (12 matches),,1.04,0.98,61.2,2.9,4.7%,55.5%,3.6%,62.6%,38.4%,39.0%
2017 (10 matches),,0.99,0.88,58.3,2.7,5.9%,57.5%,5.0%,59.1%,35.0%,39.1%
2016 (12 matches),,0.90,0.73,52.7,2.6,7.8%,57.5%,3.6%,60.0%,33.5%,33.9%
Career (56 matches),,0.96,0.86,55.1,2.7,5.9%,57.6%,4.9%,60.5%,36.3%,36.9%
