Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Nonthaburi R32,W vs Luangnam,63% (5/8),100% (5/5),2/2,22% (2/9),0% (0/2),3/4,1/2,0/0,1/1,0/0
2019 W25 Qujing R16,L vs Naydenova,45% (5/11),60% (3/5),3/4,50% (5/10),0% (0/5),1/3,0/0,1/3,0/0,1/1
2019 W25 Hong Kong R32,W vs Kung,47% (8/17),63% (5/8),2/4,29% (5/17),20% (1/5),2/3,0/1,0/0,0/1,0/0
2019 W60 Shenzhen SF,L vs Tauson,36% (4/11),50% (2/4),0/3,30% (3/10),0% (0/3),1/2,0/1,1/1,0/0,0/0
2019 W60 Shenzhen QF,W vs Cadantu Ignatik,64% (9/14),67% (6/9),4/6,50% (7/14),14% (1/7),4/6,2/3,0/0,1/1,0/0
2019 W60 Shenzhen R16,W vs Khazaniuk,100% (7/7),100% (7/7),3/3,63% (5/8),40% (2/5),3/6,1/2,0/0,1/1,0/0
2019 W60 Shenzhen R32,W vs Hesse,53% (8/15),100% (8/8),2/5,40% (6/15),0% (0/6),5/8,2/2,1/2,1/1,1/1
2019 W25 Yokohama R16,L vs Okamura,11% (1/9),0% (0/1),0/2,38% (3/8),0% (0/3),0/0,0/0,0/1,0/0,0/0
2019 W25 Osaka F,L vs Jorovic,47% (7/15),71% (5/7),3/7,50% (7/14),0% (0/7),1/4,0/1,1/1,0/0,0/0
2019 W25 Osaka SF,W vs In Albon,57% (8/14),100% (8/8),4/6,50% (7/14),14% (1/7),4/6,0/0,0/0,0/0,0/0
2019 W25 Osaka QF,W vs Dunne,64% (9/14),89% (8/9),3/4,54% (7/13),29% (2/7),6/7,1/1,0/1,0/0,0/0
2019 W25 Osaka R16,W vs Imanishi,50% (4/8),100% (4/4),0/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2019 W100 Midland MI R32,L vs Wickmayer,27% (3/11),33% (1/3),0/3,40% (4/10),25% (1/4),0/1,0/1,0/0,0/0,0/0
2019 Newport Beach R64,L vs Di Lorenzo,50% (5/10),60% (3/5),1/5,56% (5/9),0% (0/5),0/3,0/0,2/2,0/0,1/1
2018 Taipei R32,L vs Zhang,11% (1/9),100% (1/1),1/4,63% (5/8),20% (1/5),1/1,0/0,0/0,0/0,0/0
2018 Mumbai QF,L vs Jakupovic,11% (1/9),0% (0/1),0/2,50% (4/8),25% (1/4),0/0,0/0,1/2,0/0,1/1
2018 Mumbai R16,W vs Hibino,40% (4/10),75% (3/4),0/0,33% (3/9),100% (3/3),2/2,1/1,0/0,0/0,0/0
2018 Mumbai R32,W vs Jorovic,69% (9/13),67% (6/9),0/1,31% (4/13),50% (2/4),5/5,1/2,0/1,1/1,0/0
2018 Guangzhou R32,L vs Baindl,44% (4/9),75% (3/4),1/4,78% (7/9),14% (1/7),1/3,0/1,1/2,0/0,1/1
2018 Nanchang R32,L vs Thandi,40% (6/15),67% (4/6),2/4,47% (7/15),29% (2/7),3/4,1/1,2/3,0/0,1/2
2019 (14 matches),,50.6%,78.3%,49.1%,41.9%,11.9%,59.6%,56.3%,54.5%,83.3%,100.0%
2018 (10 matches),,38.5%,75.0%,21.4%,54.5%,35.2%,77.8%,75.0%,45.5%,100.0%,75.0%
2017 (25 matches),,51.9%,75.4%,44.0%,39.5%,18.4%,64.9%,86.4%,59.1%,92.3%,55.6%
2016 (26 matches),,51.7%,74.8%,32.0%,49.7%,22.5%,68.4%,48.4%,54.5%,50.0%,57.1%
2015 (5 matches),,58.3%,89.3%,42.9%,56.5%,15.4%,60.0%,85.7%,80.0%,75.0%,100.0%
Career (110 matches),,51.0%,77.0%,38.0%,47.9%,20.9%,64.5%,65.0%,56.1%,73.2%,71.1%
