Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Fangzhou Liu [CHN],4,5,44.4%,1,1,0,100.0%,2019,2025,2,0.59,5.1%,7.6%,53.2%,69.0%,43.2%,57.0%,25.3%,60.0%,0.0%
7,Xiaodi You [CHN],3,4,42.9%,0,0,0,-,2017,2025,2,0.99,2.0%,6.9%,60.8%,58.1%,45.0%,52.9%,46.4%,27.3%,58.3%
6,Vaidehi Chaudhari [IND],4,2,66.7%,2,1,1,50.0%,2022,2025,2,1.34,4.9%,2.1%,59.9%,74.1%,49.1%,64.1%,48.0%,78.9%,42.9%
6,Nudnida Luangnam [THA],3,3,50.0%,1,0,1,0.0%,2009,2019,0,,,,,,,,,,
6,Yafan Wang [CHN],1,5,16.7%,0,0,0,-,2012,2019,0,,,,,,,,,,
6,Nicha Lertpitaksinchai [THA],3,3,50.0%,1,1,0,100.0%,2011,2017,0,,,,,,,,,,
5,Peangtarn Plipuech [THA],2,3,40.0%,2,0,2,0.0%,2010,2022,0,,,,,,,,,,
5,Chang Liu [CHN],5,0,100.0%,1,1,0,100.0%,2013,2019,0,,,,,,,,,,
5,Kai Chen Chang [TPE],2,3,40.0%,4,1,3,25.0%,2015,2017,0,,,,,,,,,,
4,Meiling Wang [CHN],2,2,50.0%,2,2,0,100.0%,2018,2025,1,0.86,1.0%,9.8%,59.8%,60.7%,39.0%,52.0%,41.5%,52.9%,40.0%
4,Dabin Kim [KOR],3,1,75.0%,2,2,0,100.0%,2013,2025,1,1.02,6.9%,5.6%,61.1%,56.8%,42.9%,51.4%,49.4%,0.0%,60.0%
4,Wushuang Zheng [CHN],2,2,50.0%,1,1,0,100.0%,2024,2025,2,1.04,3.7%,6.5%,62.0%,58.2%,46.3%,53.7%,48.1%,50.0%,38.5%
4,Eudice Wong Chong [HKG],2,2,50.0%,0,0,0,-,2018,2024,0,,,,,,,,,,
4,Ying Zhang [CHN],3,1,75.0%,0,0,0,-,2015,2024,0,,,,,,,,,,
4,Jing Jing Lu [CHN],1,3,25.0%,0,0,0,-,2006,2024,0,,,,,,,,,,
