Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1996 Rome R64,L vs Gaudenzi,17.5%,25.4%,40.0%,21.7%,32.1%,42.9%,42.1%,41.8%,35.7%,42.9%,33.3%,8.7%,17.4%,38.1%,-37
1992 Miami SF,L vs Mancini,36.1%,52.8%,52.4%,43.5%,46.3%,63.4%,45.5%,59.3%,35.0%,57.1%,0.0%,25.9%,44.4%,60.0%,116
1988 Basel F,L vs Edberg,24.5%,39.2%,52.8%,33.8%,30.0%,51.7%,57.1%,45.8%,43.3%,50.0%,25.0%,18.9%,24.3%,46.7%,-1
Career (3 matches),,26.2%,39.7%,49.4%,33.5%,35.7%,53.5%,50.6%,49.2%,39.1%,50.8%,22.2%,18.4%,28.7%,47.9%,63
