Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1996 Rome R64,L vs Gaudenzi,59.5%,20.0%,9.5%,3/1,1.91,2.5%,68.4%,23.1%,15.8%,1.59,5.3%,85.7%,16.7%,7.1%,2.17,0.0%
1992 Miami SF,L vs Mancini,69.2%,37.0%,10.3%,4/4,2.01,67.5%,66.0%,39.4%,14.0%,1.95,65.0%,84.0%,33.3%,4.0%,2.08,70.0%
1988 Basel F,L vs Edberg,63.8%,40.3%,7.6%,4/4,1.51,56.9%,63.4%,35.6%,4.2%,1.33,45.2%,68.8%,50.0%,15.6%,1.77,73.3%
Career (3 matches),,64.9%,35.6%,8.9%,55.0%,1.75,45.4%,65.0%,35.2%,9.3%,1.56,40.7%,77.5%,36.4%,9.9%,1.97,50.7%
