Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Damir Dzumhur [BIH],5,4,55.6%,1,1,0,100.0%,2013,2021,8,1.08,6.7%,2.6%,66.2%,69.4%,49.7%,62.7%,40.4%,63.8%,51.3%
9,Aljaz Bedene [SLO],2,7,22.2%,2,0,2,0.0%,2015,2021,9,0.71,4.9%,3.7%,65.6%,62.4%,43.1%,55.8%,31.3%,54.0%,35.5%
9,Filippo Volandri [ITA],4,5,44.4%,3,0,3,0.0%,2013,2016,9,0.90,5.9%,3.8%,61.4%,63.5%,50.7%,58.5%,37.3%,57.1%,35.0%
8,Andrej Martin [SVK],7,1,87.5%,2,2,0,100.0%,2012,2026,6,1.22,4.2%,3.3%,65.9%,69.6%,57.9%,65.6%,42.0%,64.5%,45.7%
8,Federico Coria [ARG],2,6,25.0%,3,1,2,33.3%,2019,2025,8,0.87,1.9%,5.8%,59.9%,63.9%,46.1%,56.8%,37.5%,52.2%,53.8%
8,Filip Krajinovic [SRB],3,5,37.5%,2,1,1,50.0%,2014,2020,8,0.94,4.6%,2.6%,64.7%,65.1%,49.6%,59.6%,37.9%,54.2%,50.0%
7,Dusan Lajovic [SRB],3,4,42.9%,3,2,1,66.7%,2012,2026,7,0.86,3.0%,2.2%,66.5%,65.0%,51.8%,60.6%,33.9%,60.9%,32.4%
7,Jozef Kovalik [SVK],3,4,42.9%,3,1,2,33.3%,2017,2025,7,0.92,3.2%,2.5%,66.0%,63.4%,53.4%,60.0%,36.7%,48.8%,55.2%
7,Alessandro Giannessi [ITA],7,0,100.0%,4,3,1,75.0%,2013,2024,7,1.10,4.7%,3.2%,66.6%,68.8%,55.6%,64.4%,39.4%,71.7%,36.4%
7,Alex De Minaur [AUS],3,4,42.9%,6,3,3,50.0%,2018,2023,7,0.96,4.9%,2.6%,64.8%,66.5%,48.7%,60.3%,38.3%,66.7%,33.3%
7,Roberto Carballes Baena [ESP],4,3,57.1%,3,1,2,33.3%,2011,2022,4,1.04,4.2%,3.5%,60.3%,74.0%,50.9%,64.8%,36.6%,46.7%,38.5%
6,Diego Schwartzman [ARG],2,4,33.3%,2,1,1,50.0%,2013,2023,6,0.89,4.9%,3.3%,64.7%,61.8%,50.7%,57.9%,37.5%,52.4%,37.1%
6,Albert Ramos [ESP],2,4,33.3%,1,0,1,0.0%,2014,2020,6,0.88,3.7%,4.7%,63.0%,65.8%,37.6%,55.4%,39.1%,46.3%,27.7%
6,Aldin Setkic [BIH],5,1,83.3%,3,2,1,66.7%,2012,2017,4,1.35,15.3%,3.7%,62.7%,73.2%,54.0%,66.0%,45.7%,65.2%,53.3%
6,Salvatore Caruso [ITA],6,0,100.0%,1,1,0,100.0%,2013,2017,3,1.49,4.3%,3.1%,68.3%,73.6%,51.0%,66.5%,50.0%,55.6%,59.1%
