Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open R128,L vs Safiullin,0.95,0.45,23.2,2.1,5.4%,37.8%,2.9%,58.8%,26.5%,22.2%
2023 Wimbledon R128,L vs Jarry,1.12,0.60,31.7,3.3,7.1%,55.7%,4.7%,56.3%,29.5%,17.1%
2022 Roland Garros R64,L vs Hurkacz,0.70,0.30,18.3,2.0,2.6%,61.5%,0.0%,43.8%,23.5%,16.1%
2022 Roland Garros R128,W vs Andujar,0.91,1.18,41.4,11.7,3.9%,70.1%,1.4%,54.9%,54.1%,41.6%
2021 US Open R128,L vs Svajda,0.93,0.79,42.3,2.3,4.2%,65.3%,13.4%,67.2%,19.7%,38.7%
2021 Wimbledon R128,L vs Broady,0.98,0.62,32.9,2.2,5.3%,47.4%,5.7%,57.1%,33.3%,27.3%
2021 Roland Garros R32,L vs Musetti,0.84,0.85,45.9,3.8,1.4%,64.3%,0.0%,63.5%,33.8%,39.1%
2021 Roland Garros R64,W vs De Minaur,1.14,1.35,35.6,2.5,6.6%,62.3%,5.2%,62.1%,42.9%,46.9%
2021 Roland Garros R128,W vs Uchiyama,0.92,1.56,32.8,3.2,6.4%,70.2%,18.4%,76.3%,51.7%,39.3%
2021 Parma F,L vs Korda,0.71,0.62,47.3,2.1,3.8%,61.5%,8.3%,66.7%,33.3%,29.6%
2021 Dubai R64,L vs Gasquet,1.03,0.43,38.0,2.4,9.1%,57.6%,6.5%,51.6%,15.4%,22.7%
2021 Australian Open R128,L vs Mcdonald,0.98,0.68,30.9,3.9,1.7%,61.7%,3.7%,53.7%,26.0%,33.3%
2020 Sardinia F,L vs Djere,0.93,0.85,64.4,2.5,2.0%,59.2%,0.0%,53.2%,46.8%,32.6%
2020 Roland Garros R32,L vs Zverev,1.00,0.58,25.8,2.0,1.9%,50.0%,2.1%,54.2%,25.0%,31.4%
2020 Roland Garros R64,W vs Londero,1.10,1.43,30.3,2.0,7.0%,64.9%,7.4%,70.4%,42.4%,42.1%
2020 Roland Garros R128,W vs De Minaur,0.97,1.22,54.9,3.0,1.7%,61.7%,1.8%,57.1%,51.5%,50.0%
2020 US Open R128,L vs Harris,0.92,0.66,31.3,2.4,4.0%,62.0%,2.2%,48.9%,41.3%,21.4%
2020 Punta Del Este CH F,L vs Monteiro,0.93,0.89,81.3,4.6,3.3%,70.5%,9.1%,67.3%,32.8%,26.3%
2020 Australian Open R128,L vs Zverev,1.04,0.76,41.9,2.7,3.3%,53.3%,1.8%,58.2%,30.4%,34.0%
2019 Shanghai R64,L vs Paire,0.89,0.56,50.8,2.3,5.4%,64.9%,11.8%,52.9%,25.9%,25.9%
2023 (2 matches),,1.06,0.54,28.5,2.5,6.5%,49.5%,4.1%,57.1%,28.2%,19.1%
2022 (2 matches),,0.85,0.84,34.3,3.4,3.4%,67.2%,1.0%,51.5%,45.4%,34.3%
2021 (8 matches),,0.95,0.87,38.3,2.6,4.4%,62.2%,7.3%,62.4%,33.0%,36.4%
2020 (7 matches),,0.98,0.91,48.3,2.6,3.3%,60.4%,3.6%,58.9%,39.2%,35.0%
2019 (27 matches),,0.99,0.91,52.2,3.0,4.8%,65.6%,3.5%,59.1%,34.8%,34.3%
Career (343 matches),,1.04,1.05,51.8,2.7,5.1%,62.5%,3.9%,61.8%,38.7%,37.5%
