Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,1,2,33.3%,3-2,60.0%,28-27,50.9%,1-1,50.0%,2,65.4%,37.0%,0.5%,5.5%,61.0%,61.3%,49.3%,56.6%,45.3%,50.8%,1.04,R16 (Cap Cana)
2025,49,35,14,71.4%,70-36,66.0%,539-412,56.7%,3-4,42.9%,47,69.4%,45.3%,1.9%,3.7%,69.1%,63.5%,46.3%,58.2%,47.8%,53.0%,1.14,W (3x)
2024,49,27,22,55.1%,57-52,52.3%,511-493,50.9%,3-8,27.3%,48,62.4%,39.8%,1.6%,7.4%,62.2%,63.1%,42.2%,55.2%,45.4%,50.3%,1.01,SF (2x)
2023,49,25,24,51.0%,55-57,49.1%,537-536,50.0%,10-6,62.5%,48,61.5%,38.6%,0.7%,5.4%,70.4%,59.9%,42.3%,54.7%,45.4%,50.0%,1.00,W (Prostejov)
2022,37,19,18,51.4%,40-44,47.6%,385-401,49.0%,3-4,42.9%,35,59.4%,39.4%,0.7%,6.2%,70.1%,59.9%,38.9%,53.6%,45.6%,49.6%,0.98,F (2x)
2021,23,13,10,56.5%,27-25,51.9%,251-232,52.0%,2-1,66.7%,23,64.3%,39.7%,2.0%,5.9%,65.7%,63.8%,44.3%,57.1%,44.3%,50.6%,1.03,W (Prague 2)
2020,2,0,2,0.0%,1-4,20.0%,13-27,32.5%,0-0,-,2,50.0%,15.0%,0.7%,8.0%,62.3%,64.0%,26.9%,50.0%,35.4%,42.9%,0.71,R32 (2x)
2019,1,0,1,0.0%,1-2,33.3%,12-17,41.4%,0-0,-,1,42.9%,40.0%,0.0%,11.2%,61.8%,50.9%,35.3%,44.9%,46.2%,45.6%,0.84,R64 (Ostrava)
Career,213,120,93,56.3%,254-222,53.4%,2276-2145,51.5%,22-24,47.8%,206,63.2%,40.4%,1.3%,5.7%,67.4%,61.8%,42.6%,55.5%,45.7%,50.6%,1.03,
