Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Australian Open Q2,W vs Sultanov,54% (7/13),100% (7/7),2/5,50% (6/12),0% (0/6),4/5,0/1,0/1,0/0,0/0
2021 Tenerife CH R32,L vs Lopez,46% (6/13),50% (3/6),0/2,43% (6/14),50% (3/6),3/3,1/1,1/2,0/0,0/1
2021 Santiago 1 CH R32,L vs Baez,20% (2/10),100% (2/2),0/3,50% (5/10),0% (0/5),1/2,0/1,0/2,0/0,0/1
2019 Ostrava CH R64,L vs Lehecka,53% (8/15),75% (6/8),2/7,64% (9/14),11% (1/9),3/6,1/2,0/1,0/0,0/0
2019 M15 Doha R32,L vs Deviatiarov,42% (5/12),80% (4/5),2/6,69% (9/13),22% (2/9),3/4,1/1,1/2,0/0,0/1
2019 M15 Doha R32,L vs Ianakiev,38% (3/8),100% (3/3),3/5,89% (8/9),13% (1/8),0/3,0/0,0/2,0/0,0/1
2019 M15 Kaarst R16,L vs Van De Zandschulp,42% (5/12),60% (3/5),1/4,54% (7/13),14% (1/7),2/3,1/1,0/2,0/0,0/1
2025 (1 matches),,53.8%,100.0%,40.0%,50.0%,0.0%,80.0%,0.0%,0.0%,-,-
2021 (2 matches),,34.8%,62.5%,0.0%,45.8%,27.3%,80.0%,50.0%,25.0%,-,0.0%
2019 (4 matches),,44.7%,76.2%,36.4%,67.3%,15.2%,50.0%,75.0%,14.3%,-,0.0%
Career (7 matches),,43.4%,77.8%,31.3%,58.8%,16.0%,61.5%,57.1%,16.7%,-,0.0%
