Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
12-Aug-2025,Cancun CH,Hard,F,115,135,(8) Svrcina d. (Alt) Thiago Agustin Tirante [ARG],6-4 5-7 6-4,1.03,0.0%,1.7%,78.3%,59.6%,42.3%,8/13,3:21
16-Jun-2025,Poznan CH,Clay,F,124,142,(4) Filip Misolic [AUT] d. (3) Svrcina,6-2 6-0,0.65,0.0%,10.9%,65.2%,50.0%,25.0%,5/10,1:14
31-Mar-2025,Barletta CH,Clay,F,154,372,(3) Svrcina d. (Q) Vitaliy Sachko [UKR],7-5 6-3,1.16,0.0%,1.4%,83.1%,62.7%,41.7%,2/5,1:43
17-Feb-2025,Pune CH,Hard,F,219,153,Svrcina d. (6) Brandon Holt [USA],7-6(3) 6-1,1.35,3.2%,1.6%,68.3%,67.4%,55.0%,4/6,1:29
11-Nov-2024,M25 Mumbai,Hard,F,254,229,(2) Svrcina d. (1) Khumoyun Sultanov [UZB],3-6 6-1 6-2,,,,,,,,
04-Nov-2024,M25 Bhubaneswar,Hard,F,258,681,(1) Svrcina d. (7) Nick Chappell [USA],6-2 6-0,,,,,,,,
17-Jul-2023,Tampere CH,Clay,F,193,231,(7) Sumit Nagal [IND] d. (5) Svrcina,6-4 7-5,0.82,0.0%,0.0%,80.0%,51.9%,46.2%,5/10,1:44
05-Jun-2023,Prostejov CH,Clay,F,232,127,(Alt) Svrcina d. (5) Tomas Machac [CZE],6-4 6-2,1.34,0.0%,1.7%,67.8%,65.0%,63.2%,4/5,1:42
30-May-2022,Prostejov CH,Clay,F,203,168,Vit Kopriva [CZE] d. Svrcina,6-2 6-2,0.76,1.8%,12.5%,60.7%,58.8%,27.3%,4/9,1:56
18-Apr-2022,Prague CH,Clay,F,246,216,Sebastian Ofner [AUT] d. Svrcina,6-0 6-4,0.54,0.0%,5.1%,59.0%,65.2%,31.3%,0/4,0:48
