Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,24,8,16,33.3%,18-34,34.6%,195-252,43.6%,0-3,0.0%,0,,,,,,,,,,,
Clay,294,134,160,45.6%,321-350,47.8%,2977-3085,49.1%,23-28,45.1%,0,,,,,,,,,,,
Carpet,7,3,4,42.9%,7-9,43.8%,78-83,48.4%,0-3,0.0%,0,,,,,,,,,,,
Finals,3,1,2,33.3%,3-5,37.5%,30-40,42.9%,1-0,100.0%,0,,,,,,,,,,,
Semi-finals,14,3,11,21.4%,9-22,29.0%,109-161,40.4%,1-0,100.0%,0,,,,,,,,,,,
Quarter-finals,41,14,27,34.1%,36-55,39.6%,381-440,46.4%,1-6,14.3%,0,,,,,,,,,,,
vs Righties,166,54,112,32.5%,141-238,37.2%,1556-1890,45.2%,10-19,34.5%,0,,,,,,,,,,,
vs Lefties,19,8,11,42.1%,18-27,40.0%,179-227,44.1%,0-4,0.0%,0,,,,,,,,,,,
