Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2022,679,41,,,,,,,,,,,,
2021,614,66,,,,,,,,,,,,
2020,699,40,,,,,,,,,757,51,,
2019,705,35,,,,,,,,,765,42,,
2017,595,42,,,,,,,,,684,44,,
2016,710,25,,,,,,,,,691,44,,
2015,708,26,,,,,,,,,656,49,,
2014,1000,9,,,,,,,,,670,37,,
2013,1074,9,,,,,,,,,,,,
