Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Santa Margherita Di Pula $25K QF,W vs Saez Larra,88% (7/8),57% (4/7),1/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2017 Santa Margherita Di Pula $25K R16,W vs Leykina,78% (7/9),86% (6/7),2/3,44% (4/9),25% (1/4),4/5,1/1,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K R32,W vs Pieri,63% (10/16),80% (8/10),4/5,53% (8/15),38% (3/8),4/6,1/2,0/0,0/1,0/0
2017 Santa Margherita Di Pula $25K R16,L vs Ferro,30% (3/10),100% (3/3),1/5,78% (7/9),29% (2/7),2/3,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K R32,W vs Pervushina,70% (7/10),86% (6/7),2/5,64% (7/11),29% (2/7),1/6,1/2,1/1,0/1,0/0
2017 Acapulco R16,L vs Puig,40% (4/10),50% (2/4),2/4,60% (6/10),33% (2/6),1/2,0/0,2/2,0/0,1/1
2017 Rancho Santa Fe CA $25K R16,L vs Day,40% (4/10),50% (2/4),1/4,56% (5/9),20% (1/5),2/2,0/1,0/0,0/0,0/0
2017 Rancho Santa Fe CA $25K R32,W vs Stefani,100% (6/6),100% (6/6),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2017 Fed Cup RR,W vs Errani,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),5/6,2/2,0/0,1/1,0/0
2016 Nanchang R32,L vs Lu,53% (9/17),67% (6/9),1/7,59% (10/17),30% (3/10),3/5,0/2,1/1,0/0,0/0
2016 Wimbledon R128,L vs Mchale,60% (6/10),67% (4/6),2/7,70% (7/10),0% (0/7),0/4,0/0,0/0,0/0,0/0
2016 Mallorca R16,L vs Cirstea,20% (2/10),50% (1/2),0/3,33% (3/9),0% (0/3),0/1,0/0,2/2,0/0,1/1
2016 Mallorca R32,W vs Shvedova,88% (7/8),86% (6/7),2/2,25% (2/8),0% (0/2),5/5,1/1,0/0,0/0,0/0
2016 Eastbourne $50K R32,W vs Robson,62% (8/13),75% (6/8),1/3,58% (7/12),57% (4/7),4/5,1/1,1/1,0/0,0/0
2016 Roland Garros R128,L vs Lucic,25% (2/8),50% (1/2),0/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2016 Katowice R32,L vs Ostapenko,29% (2/7),100% (2/2),2/6,100% (7/7),0% (0/7),0/2,0/0,0/1,0/0,0/0
2016 Croissy Beaubourg $50K R32,L vs Dodin,40% (4/10),75% (3/4),1/6,70% (7/10),14% (1/7),2/3,0/0,0/0,0/0,0/0
2016 Indian Wells R128,L vs Kasatkina,22% (2/9),50% (1/2),1/4,44% (4/9),0% (0/4),1/1,0/0,2/2,0/0,1/1
2016 Kuala Lumpur R32,L vs Nara,47% (8/17),63% (5/8),2/6,41% (7/17),14% (1/7),2/5,0/2,1/1,0/1,1/1
2016 Australian Open R128,L vs Kuznetsova,0% (0/7),- (0/0),0/5,100% (7/7),29% (2/7),0/0,0/0,1/1,0/0,1/1
2017 (9 matches),,62.8%,79.6%,50.0%,48.2%,31.7%,68.4%,70.0%,100.0%,50.0%,100.0%
2016 (12 matches),,40.8%,68.6%,21.1%,58.2%,18.3%,53.1%,33.3%,90.9%,0.0%,100.0%
2015 (22 matches),,43.4%,67.4%,24.7%,50.7%,20.5%,55.4%,90.9%,71.4%,100.0%,70.0%
2014 (33 matches),,41.6%,68.8%,26.4%,47.6%,18.6%,59.8%,76.2%,60.5%,87.5%,50.0%
2013 (49 matches),,44.2%,77.8%,29.1%,43.5%,21.3%,70.7%,72.5%,62.1%,83.3%,63.0%
Career (191 matches),,44.7%,74.0%,32.0%,46.7%,21.7%,65.7%,73.9%,66.2%,81.7%,65.9%
