Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,10,3,7,30.0%,10-14,41.7%,91-117,43.8%,0-0,-,10,50.5%,40.0%,1.7%,8.6%,65.5%,53.9%,41.6%,49.7%,45.7%,47.7%,0.91
Clay,42,25,17,59.5%,57-40,58.8%,451-405,52.7%,6-2,75.0%,39,54.8%,49.2%,1.9%,8.8%,63.2%,59.2%,39.7%,52.0%,49.5%,50.7%,1.03
Finals,1,0,1,0.0%,1-2,33.3%,10-15,40.0%,0-0,-,1,33.3%,46.2%,2.6%,13.2%,68.4%,53.8%,16.7%,42.1%,49.5%,46.4%,0.86
Semi-finals,4,1,3,25.0%,2-7,22.2%,26-52,33.3%,0-0,-,4,31.6%,35.0%,1.7%,8.7%,60.0%,43.5%,38.0%,41.3%,46.0%,44.0%,0.78
Quarter-finals,9,4,5,44.4%,11-11,50.0%,95-94,50.3%,1-0,100.0%,8,52.3%,43.2%,2.0%,8.1%,65.1%,54.1%,44.4%,50.7%,47.2%,48.8%,0.96
vs Righties,38,20,18,52.6%,46-40,53.5%,377-382,49.7%,6-1,85.7%,36,52.2%,48.4%,1.7%,9.0%,63.4%,57.2%,40.0%,50.9%,49.2%,50.0%,1.00
vs Lefties,5,1,4,20.0%,6-8,42.9%,60-70,46.2%,0-1,0.0%,5,54.7%,38.5%,2.0%,8.1%,65.5%,58.2%,39.0%,51.6%,44.4%,47.9%,0.92
