Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,4,7,36.4%,12-14,46.2%,104-123,45.8%,1-0,100.0%,11,49.6%,41.6%,1.3%,6.0%,68.1%,53.9%,43.7%,50.6%,46.0%,48.2%,0.93,QF (2x)
2025,46,26,20,56.5%,60-47,56.1%,493-456,51.9%,6-4,60.0%,43,57.0%,47.9%,2.0%,9.5%,61.7%,59.7%,40.8%,52.5%,49.1%,50.8%,1.03,F (Florianopolis 125)
2024,60,27,33,45.0%,63-69,47.7%,612-627,49.4%,7-10,41.2%,19,51.7%,38.3%,2.9%,9.2%,62.1%,56.9%,40.0%,50.5%,45.7%,48.0%,0.92,F (W50 Bengaluru)
2023,55,28,27,50.9%,65-59,52.4%,571-553,50.8%,5-6,45.5%,19,54.1%,39.3%,1.5%,9.4%,63.3%,59.2%,39.5%,52.0%,45.6%,48.9%,0.95,W (W25 Santo Domingo)
2022,74,40,34,54.1%,85-71,54.5%,744-648,53.4%,1-5,16.7%,5,49.0%,24.5%,0.6%,9.7%,57.1%,55.1%,40.2%,48.7%,38.0%,43.4%,0.74,W (W25 Lisbon)
2021,50,25,25,50.0%,57-55,50.9%,513-517,49.8%,8-5,61.5%,0,,,,,,,,,,,,SF (3x)
2020,37,29,8,78.4%,54-22,71.1%,402-276,59.3%,4-0,100.0%,0,,,,,,,,,,,,W (3x)
2019,38,26,12,68.4%,57-27,67.9%,433-315,57.9%,4-3,57.1%,0,,,,,,,,,,,,W (3x)
2018,29,18,11,62.1%,38-22,63.3%,290-240,54.7%,1-0,100.0%,0,,,,,,,,,,,,F (2x)
2017,5,2,3,40.0%,5-7,41.7%,59-58,50.4%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,405,225,180,55.6%,496-393,55.8%,4221-3813,52.5%,37-34,52.1%,97,54.1%,42.4%,2.0%,9.1%,62.5%,58.1%,40.6%,51.6%,46.9%,49.2%,0.97,
