Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Strasbourg R32,L vs Mertens,50% (7/14),40% (2/5),0/0,0/0,33% (2/6),3/5,1/2,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Sato,50% (6/12),43% (6/14),2/3,1/2,33% (3/9),0/0,0/0,64% (7/11),64% (7/11)
2019 W15 Antalya Q2,W vs Pysson,17% (1/6),40% (2/5),0/0,0/0,13% (1/8),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Oliynykova,60% (6/10),31% (4/13),1/1,0/0,50% (7/14),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Okuno,42% (5/12),78% (7/9),2/5,1/4,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Cao,22% (2/9),57% (4/7),0/0,0/0,30% (3/10),0/2,0/1,- (0/0),- (0/0)
2017 Hammamet $15K R32,L vs Sanesi,47% (7/15),47% (8/17),1/1,0/0,59% (13/22),2/4,0/1,- (0/0),- (0/0)
2017 Hammamet $15K R16,L vs Bullani,67% (4/6),67% (4/6),0/0,0/0,40% (4/10),7/9,3/4,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Erjavec,53% (8/15),55% (6/11),2/3,1/2,45% (5/11),1/2,0/0,- (0/0),- (0/0)
2022 (1 matches),,50.0%,40.0%,-,-,33.3%,60.0%,50.0%,-,-
2019 (5 matches),,40.8%,47.9%,55.6%,33.3%,37.5%,0.0%,0.0%,63.6%,63.6%
2017 (3 matches),,52.8%,52.9%,75.0%,50.0%,51.2%,66.7%,60.0%,-,-
Career (9 matches),,46.5%,49.4%,61.5%,37.5%,43.3%,50.0%,40.0%,63.6%,63.6%
