Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Strasbourg R32,L vs Mertens,0.90,0.75,53.8,3.0,0.0%,65.8%,0.0%,47.1%,42.9%,28.1%
2019 W15 Antalya R32,W vs Sato,1.04,1.17,66.8,2.9,0.0%,54.5%,0.0%,48.8%,55.8%,52.1%
2019 W15 Antalya Q2,W vs Pysson,0.97,0.59,35.7,2.3,0.0%,38.5%,0.0%,28.0%,41.7%,39.1%
2019 W15 Antalya R32,L vs Oliynykova,1.02,0.86,70.6,4.3,0.0%,46.5%,0.0%,48.7%,50.0%,37.5%
2019 W15 Antalya R32,W vs Okuno,1.19,1.75,37.9,2.9,0.0%,54.8%,0.0%,53.3%,58.3%,77.3%
2019 W15 Antalya R32,L vs Cao,0.97,0.78,54.8,2.5,0.0%,37.1%,0.0%,45.5%,45.7%,50.0%
2017 Hammamet $15K R32,L vs Sanesi,1.00,0.90,77.5,9.3,3.6%,51.8%,1.9%,40.7%,49.0%,47.9%
2017 Hammamet $15K R16,L vs Bullani,0.79,0.71,50.9,2.1,0.0%,40.6%,0.0%,55.2%,38.5%,57.1%
2017 Hammamet $15K R32,W vs Erjavec,1.20,1.25,64.5,2.3,0.0%,49.0%,0.0%,56.5%,57.8%,40.0%
2022 (1 matches),,0.90,0.75,53.8,3.0,0.0%,65.8%,0.0%,47.1%,42.9%,28.1%
2019 (5 matches),,1.03,0.96,56.8,2.9,0.0%,46.9%,0.0%,45.8%,50.8%,49.1%
2017 (3 matches),,1.01,0.96,66.2,2.9,1.4%,48.2%,0.8%,49.6%,48.9%,48.0%
Career (9 matches),,1.01,0.94,60.1,2.9,0.6%,49.4%,0.3%,47.4%,49.3%,46.6%
