Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Wimbledon R128,L vs Bencic,0.93,0.70,57.6,2.7,20.7%,55.2%,18.5%,59.3%,32.4%,32.3%
2023 United Cup RR,W vs Hives,1.06,1.48,47.3,2.2,0.0%,57.7%,13.0%,60.9%,53.1%,61.3%
2023 United Cup RR,W vs Parrizas Diaz,1.04,1.45,41.6,7.0,8.3%,69.4%,16.1%,58.1%,53.5%,46.3%
2022 Wimbledon R128,L vs Kostyuk,1.00,0.80,66.4,6.7,1.9%,50.9%,2.1%,64.6%,30.2%,38.5%
2022 Bad Homburg R16,L vs Andreescu,0.88,0.66,49.2,2.5,9.1%,57.6%,12.9%,61.3%,24.2%,37.9%
2021 Wimbledon R128,L vs Keys,0.83,0.59,40.0,2.0,2.9%,70.6%,3.2%,51.6%,30.0%,25.0%
2019 W60 Lexington KY R16,W vs Zhang,1.04,3.62,29.3,2.0,16.7%,66.7%,0.0%,100.0%,56.5%,66.7%
2019 Wimbledon R128,L vs Siegemund,0.94,0.57,44.3,2.0,-,53.8%,-,50.0%,26.9%,32.0%
2019 W100 Ilkley R32,W vs Parmentier,1.23,1.32,58.2,3.6,-,75.0%,-,59.0%,36.8%,32.3%
2019 W25 Rome R32,W vs Meliss,0.88,1.49,47.6,2.2,11.5%,57.7%,4.2%,70.8%,67.9%,53.8%
2019 W25 Calvi QF,L vs Albie,0.97,0.53,42.4,2.5,0.0%,50.0%,0.0%,40.0%,25.9%,35.0%
2019 W25 Calvi R16,W vs Gervais,1.08,1.25,75.3,2.2,2.2%,67.4%,7.5%,57.5%,47.2%,38.5%
2019 W25 Calvi R32,W vs Romeo,1.14,1.51,54.4,2.1,11.8%,52.9%,0.0%,65.6%,46.2%,63.6%
2019 W25 Irapuato SF,L vs Cepede Royg,1.02,0.77,58.0,2.4,-,54.7%,-,50.0%,36.6%,35.1%
2019 W25 Irapuato QF,W vs Thandi,1.13,1.43,54.9,2.1,0.0%,60.0%,0.0%,66.7%,46.4%,46.4%
2019 W25 Irapuato R16,W vs Stevanovic,1.05,1.44,50.7,2.0,12.9%,67.7%,7.1%,60.7%,41.7%,55.9%
2019 W60 Burnie R16,L vs Sorribes Tormo,0.82,0.81,63.8,60.6,-,51.0%,-,50.0%,45.3%,52.9%
2019 W60 Burnie R32,W vs Elie,1.15,2.70,32.0,2.1,10.0%,75.0%,0.0%,77.8%,60.9%,50.0%
2019 W25 Playford SF,L vs Rybakina,0.89,0.77,66.3,2.3,0.0%,38.7%,10.7%,57.1%,43.9%,47.4%
2019 W25 Playford QF,W vs Mcphee,1.04,1.34,53.6,2.0,-,53.1%,-,54.5%,63.6%,55.2%
2023 (3 matches),,1.01,1.19,48.3,3.1,9.9%,61.5%,16.0%,59.3%,46.8%,46.6%
2022 (2 matches),,0.95,0.74,59.4,3.6,4.7%,53.5%,6.3%,63.3%,27.6%,38.2%
2021 (1 matches),,0.83,0.59,40.0,2.0,2.9%,70.6%,3.2%,51.6%,30.0%,25.0%
2019 (16 matches),,1.02,1.18,55.2,2.3,5.2%,61.0%,2.7%,59.9%,44.9%,47.1%
2018 (5 matches),,0.94,0.80,51.6,2.1,4.5%,60.5%,6.5%,52.4%,36.3%,37.9%
Career (69 matches),,1.02,1.11,54.8,2.5,5.5%,60.0%,5.3%,59.6%,43.8%,43.3%
