Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Wimbledon R128,L vs Bencic,100% (6/6),25% (1/4),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2023 United Cup RR,W vs Hives,86% (6/7),75% (6/8),2/3,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2023 United Cup RR,W vs Parrizas Diaz,90% (9/10),33% (6/18),2/7,1/6,25% (1/4),2/3,0/0,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Kostyuk,55% (11/20),75% (3/4),1/1,0/0,67% (8/12),1/3,1/2,- (0/0),- (0/0)
2022 Bad Homburg R16,L vs Andreescu,54% (7/13),50% (1/2),0/0,0/0,57% (4/7),1/3,1/2,- (0/0),- (0/0)
2021 Wimbledon R128,L vs Keys,54% (7/13),- (0/0),0/0,0/0,75% (6/8),3/5,2/3,- (0/0),- (0/0)
2019 W60 Lexington KY R16,W vs Zhang,88% (7/8),63% (5/8),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Wimbledon R128,L vs Siegemund,100% (5/5),100% (1/1),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 W100 Ilkley R32,W vs Parmentier,42% (10/24),40% (2/5),2/5,1/2,67% (2/3),0/0,0/0,60% (3/5),67% (4/6)
2019 W25 Rome R32,W vs Meliss,55% (6/11),67% (6/9),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Calvi QF,L vs Albie,44% (4/9),50% (1/2),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2019 W25 Calvi R16,W vs Gervais,61% (11/18),36% (4/11),2/5,1/4,40% (2/5),0/1,0/0,80% (4/5),75% (3/4)
2019 W25 Calvi R32,W vs Romeo,50% (7/14),83% (5/6),2/3,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 W25 Irapuato SF,L vs Cepede Royg,42% (8/19),43% (3/7),1/2,0/0,71% (12/17),0/2,0/1,- (0/0),- (0/0)
2019 W25 Irapuato QF,W vs Thandi,67% (8/12),50% (4/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Irapuato R16,W vs Stevanovic,67% (8/12),36% (4/11),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W60 Burnie R16,L vs Sorribes Tormo,37% (7/19),57% (8/14),1/1,0/0,22% (2/9),1/3,0/1,- (0/0),- (0/0)
2019 W60 Burnie R32,W vs Elie,88% (7/8),38% (5/13),2/7,1/6,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Playford SF,L vs Rybakina,57% (4/7),21% (3/14),0/0,0/0,44% (4/9),7/9,6/7,- (0/0),- (0/0)
2019 W25 Playford QF,W vs Mcphee,60% (6/10),70% (7/10),1/1,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2023 (3 matches),,91.3%,43.3%,40.0%,28.6%,37.5%,50.0%,0.0%,-,-
2022 (2 matches),,54.5%,66.7%,100.0%,-,63.2%,33.3%,50.0%,-,-
2021 (1 matches),,53.8%,-,-,-,75.0%,60.0%,66.7%,-,-
2019 (16 matches),,58.0%,48.9%,60.5%,52.4%,54.2%,42.1%,54.5%,62.5%,68.8%
2018 (5 matches),,50.0%,45.8%,37.5%,50.0%,60.0%,27.3%,20.0%,50.0%,33.3%
Career (69 matches),,61.7%,47.3%,60.5%,61.8%,57.3%,47.2%,47.1%,56.2%,48.6%
