Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Wimbledon R128,L vs Bencic,15,26,0.6,12.4%,21.5%,4,22,0.2,3.9%,21.6%,2.9%,1.0%,0.8,12.4%,14.9%
2023 United Cup RR,W vs Parrizas Diaz,31,27,1.1,20.5%,17.9%,23,26,0.9,16.7%,18.8%,8.7%,5.8%,0.6,17.2%,29.8%
2023 United Cup RR,W vs Hives,12,31,0.4,10.7%,27.7%,9,27,0.3,9.5%,28.4%,7.4%,1.1%,0.2,8.0%,43.8%
2022 Wimbledon R128,L vs Kostyuk,22,43,0.5,12.0%,23.5%,20,35,0.6,12.3%,21.5%,8.0%,1.8%,0.8,13.1%,16.9%
2022 Bad Homburg R16,L vs Andreescu,19,27,0.7,15.1%,21.4%,12,24,0.5,10.8%,21.6%,4.5%,6.3%,0.8,13.5%,17.5%
2021 Wimbledon R128,L vs Keys,7,25,0.3,5.7%,20.3%,5,21,0.2,4.7%,19.6%,4.7%,0.0%,0.7,13.8%,18.7%
2019 W60 Lexington KY R16,W vs Zhang,14,8,1.8,17.9%,10.3%,11,6,1.8,16.2%,8.8%,11.8%,4.4%,0.1,3.8%,26.9%
2019 Wimbledon R128,L vs Siegemund,7,20,0.4,6.9%,19.8%,5,13,0.4,5.7%,14.8%,4.5%,1.1%,1.2,17.8%,14.9%
2018 Wimbledon R64,L vs Buzarnescu,15,27,0.6,14.3%,25.7%,10,22,0.5,10.6%,23.4%,7.4%,3.2%,0.9,12.4%,14.3%
2018 Wimbledon R128,W vs Begu,8,10,0.8,8.8%,11.0%,8,7,1.1,9.8%,8.5%,8.5%,1.2%,0.1,2.2%,18.7%
2016 Wimbledon R128,L vs Babos,13,18,0.7,13.0%,18.0%,7,14,0.5,8.5%,17.1%,4.9%,3.7%,0.9,15.0%,17.0%
2015 Birmingham R64,L vs Pironkova,11,27,0.4,10.9%,26.7%,10,23,0.4,10.4%,24.0%,6.3%,2.1%,0.6,7.9%,13.9%
Career (12 matches),,174,289,0.6,12.5%,20.8%,124,240,0.5,10.1%,19.6%,6.6%,2.7%,0.6,12.0%,20.6%
