Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon R64,L vs Davis,13,31,0.4,7.5%,17.8%,13,29,0.4,7.7%,17.3%,4.2%,3.6%,0.9,25.9%,28.7%
2019 Wimbledon R128,W vs Maria,22,19,1.2,18.6%,16.1%,22,17,1.3,19.1%,14.8%,12.2%,7.0%,0.6,12.7%,22.9%
2018 US Open R32,L vs Cibulkova,23,25,0.9,13.5%,14.7%,19,23,0.8,11.7%,14.1%,8.6%,3.1%,1.0,23.5%,22.9%
2018 US Open R64,W vs Larsson,34,38,0.9,17.5%,19.6%,33,34,1.0,18.5%,19.1%,11.8%,6.2%,0.7,18.6%,25.3%
2018 US Open R128,W vs Gasparyan,29,24,1.2,20.0%,16.6%,25,20,1.3,18.7%,14.9%,11.2%,6.0%,1.0,15.9%,15.2%
2018 Wimbledon F,W vs Williams,11,5,2.2,10.9%,5.0%,10,4,2.5,10.8%,4.3%,8.6%,2.2%,1.0,22.8%,23.8%
2018 Wimbledon SF,W vs Ostapenko,10,7,1.4,7.9%,5.6%,7,7,1.0,6.0%,6.0%,4.3%,1.7%,0.8,23.8%,28.6%
2018 Wimbledon QF,W vs Kasatkina,16,14,1.1,11.3%,9.9%,14,13,1.1,10.9%,10.1%,9.3%,1.6%,1.1,23.4%,22.0%
2018 Wimbledon R16,W vs Bencic,38,19,2.0,22.6%,11.3%,38,15,2.5,24.1%,9.5%,15.8%,7.6%,1.2,25.0%,21.4%
2018 Wimbledon R32,W vs Osaka,23,5,4.6,20.9%,4.5%,21,5,4.2,20.4%,4.9%,11.7%,8.7%,1.3,25.5%,20.0%
2018 Wimbledon R64,W vs Liu,24,33,0.7,13.1%,18.0%,22,31,0.7,12.4%,17.5%,7.3%,4.0%,0.7,16.4%,24.0%
2018 Wimbledon R128,W vs Zvonareva,20,23,0.9,15.4%,17.7%,14,18,0.8,12.1%,15.5%,7.8%,4.3%,0.8,12.3%,16.2%
2017 US Open R128,L vs Osaka,9,23,0.4,8.9%,22.8%,9,18,0.5,9.5%,18.9%,8.4%,1.1%,1.3,21.8%,16.8%
2017 Wimbledon R16,L vs Muguruza,22,8,2.8,12.3%,4.5%,21,7,3.0,12.3%,4.1%,7.6%,4.7%,1.1,29.6%,26.3%
2017 Wimbledon R32,W vs Rogers,25,14,1.8,11.4%,6.4%,24,10,2.4,11.7%,4.9%,7.3%,3.9%,1.0,21.9%,21.5%
2017 Wimbledon R64,W vs Flipkens,20,19,1.1,12.5%,11.9%,20,16,1.3,13.0%,10.4%,7.1%,5.8%,1.2,23.1%,19.4%
2017 Wimbledon R128,W vs Falconi,15,15,1.0,12.0%,12.0%,15,13,1.2,12.5%,10.8%,8.3%,4.2%,0.9,17.6%,19.2%
2017 Roland Garros R128,L vs Makarova,16,25,0.6,12.6%,19.7%,16,21,0.8,13.6%,17.8%,10.2%,3.4%,1.4,21.3%,15.0%
2017 Australian Open R16,L vs Vandeweghe,7,15,0.5,7.2%,15.5%,7,13,0.5,8.0%,14.9%,6.9%,1.1%,1.5,30.9%,20.6%
2017 Australian Open R32,W vs Pliskova,14,14,1.0,14.4%,14.4%,13,10,1.3,15.7%,12.0%,12.0%,3.6%,0.6,19.6%,35.1%
Career (105 matches),,2201,1931,1.1,14.9%,13.0%,2015,1692,1.2,14.6%,12.2%,6.4%,2.9%,0.9,19.8%,22.4%
