Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Olympics QF,L vs Zheng,4.9,5.1,4.6,55.7%,32.8%,34.4%,76.9%,42.6%,7.4%,11.0,5.9,0.0,0.0
2024 Olympics R16,W vs Fernandez,4.4,4.3,4.4,62.5%,51.2%,48.0%,66.7%,54.8%,12.1%,23.0,20.5,8.0,9.5
2024 Olympics R32,W vs Cristian,4.8,4.4,5.3,52.7%,55.1%,38.7%,45.8%,55.3%,11.3%,20.5,10.1,0.5,0.3
2024 Olympics R64,W vs Osaka,3.7,3.7,3.7,62.3%,57.1%,30.8%,75.0%,56.6%,17.4%,8.5,9.9,3.5,7.0
2024 Roland Garros R128,L vs Rus,6.0,6.5,5.6,51.2%,44.1%,37.9%,44.4%,42.5%,7.0%,0.0,0.0,-3.0,-1.8
2024 Rome R16,L vs Swiatek,4.3,4.4,4.1,44.1%,30.6%,68.8%,45.5%,46.6%,10.1%,3.5,3.7,-1.5,-1.4
2024 Rome R64,W vs Kudermetova,4.7,4.5,5.1,63.2%,60.9%,75.0%,55.6%,62.8%,12.5%,5.5,5.1,14.5,25.9
2024 Indian Wells R16,L vs Wozniacki,5.0,4.7,5.4,39.3%,41.2%,47.4%,52.9%,47.9%,7.4%,-1.0,-0.8,4.5,3.3
2024 Linz R32,L vs Bronzetti,4.6,4.9,4.2,37.8%,50.0%,26.3%,33.3%,46.0%,11.8%,2.0,2.3,-8.0,-8.9
2024 United Cup F,L vs Swiatek,3.8,3.9,3.8,33.3%,44.4%,46.2%,50.0%,48.7%,8.8%,2.5,3.5,2.5,3.5
2024 United Cup QF,L vs Sakkari,4.7,5.3,4.1,42.9%,28.1%,41.7%,45.5%,52.4%,9.0%,0.0,0.0,-8.0,-8.9
2024 United Cup RR,L vs Garcia,3.1,3.1,3.1,50.5%,45.9%,50.0%,20.0%,48.5%,13.1%,6.5,9.2,-2.0,-2.8
2023 United Cup RR,L vs Paolini,4.3,4.3,4.2,56.3%,30.2%,52.4%,61.5%,54.7%,7.8%,5.0,3.3,6.5,5.5
2022 Roland Garros R128,W vs Frech,7.2,6.3,7.8,45.3%,52.3%,42.9%,57.6%,67.6%,20.1%,16.5,3.9,-0.5,-0.3
2022 Strasbourg F,W vs Juvan,4.8,4.5,5.2,46.6%,48.2%,57.7%,46.7%,52.4%,13.9%,15.5,5.4,12.5,5.5
2022 Indian Wells R16,L vs Swiatek,4.1,4.5,3.7,37.1%,48.1%,57.1%,54.5%,60.5%,9.9%,-8.5,-4.7,1.0,0.9
2022 Indian Wells R64,W vs Zheng,4.4,4.0,4.8,54.5%,47.9%,50.0%,58.3%,53.6%,5.1%,3.0,1.6,6.5,4.1
2021 BJK Cup Finals RR,W vs Krejcikova,4.1,4.0,4.3,52.9%,65.5%,50.0%,42.9%,41.5%,15.3%,18.0,12.9,12.5,7.4
2021 Indian Wells QF,L vs Badosa,5.0,4.6,5.3,39.0%,58.1%,54.5%,43.8%,54.6%,6.3%,4.0,2.7,-5.5,-4.7
2021 US Open R16,L vs Fernandez,4.9,5.1,4.8,52.3%,36.8%,41.7%,57.7%,62.3%,11.3%,16.5,6.9,4.0,3.1
Last 52 Weeks (13 matches),,4.5,4.6,4.4,50.5%,42.5%,44.5%,53.2%,49.9%,9.7%,6.7,5.6,1.3,1.2
Career (170 matches),,4.7,4.6,4.8,50.6%,50.1%,50.0%,49.9%,51.9%,11.2%,9.9,6.6,3.1,2.5
