Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,17,Hard,51,35,16,68.6%,7,3,4,42.9%,2007,2024,W,47,1.12,2.7%,4.0%,63.5%,62.7%,48.1%,57.4%,47.6%,57.9%,49.7%
Roland Garros,17,Clay,37,20,17,54.1%,9,6,3,66.7%,2007,2024,QF,33,1.02,1.3%,3.3%,66.2%,60.2%,46.3%,55.5%,45.5%,57.2%,45.8%
Wimbledon,16,Grass,54,39,15,72.2%,11,6,5,54.5%,2007,2024,W,50,1.18,2.9%,3.3%,66.2%,66.2%,51.4%,61.2%,45.7%,58.7%,45.5%
US Open,15,Hard,48,34,14,70.8%,11,7,4,63.6%,2007,2021,W,43,1.12,2.0%,3.9%,65.4%,64.3%,46.0%,57.9%,47.3%,55.3%,49.5%
Olympics,3,,14,11,3,78.6%,4,3,1,75.0%,2012,2024,F,10,1.19,3.7%,1.5%,68.4%,64.1%,51.2%,60.0%,47.6%,67.2%,42.3%
Fed Cup,9,,25,13,12,52.0%,5,2,3,40.0%,2007,2018,,8,1.03,3.1%,3.5%,67.1%,68.2%,41.9%,59.5%,41.6%,58.1%,53.5%
Bad Homburg,3,Grass,9,7,2,77.8%,1,1,0,100.0%,2021,2024,W,9,1.22,3.1%,5.0%,65.8%,65.2%,53.3%,61.1%,47.6%,63.9%,55.6%
Berlin,6,Grass,9,3,6,33.3%,1,0,1,0.0%,2003,2024,R16,4,0.93,3.8%,3.8%,70.2%,63.6%,38.5%,56.1%,41.0%,53.8%,50.0%
Rome,11,Clay,26,14,12,53.8%,3,3,0,100.0%,2011,2024,SF,26,1.02,1.5%,5.4%,64.8%,60.2%,46.4%,55.3%,45.6%,55.9%,48.0%
Stuttgart,13,Clay,27,16,11,59.3%,2,1,1,50.0%,2006,2024,W,25,1.11,2.7%,3.3%,65.9%,65.7%,47.9%,59.6%,45.0%,56.0%,47.8%
Miami,14,Hard,34,20,14,58.8%,6,3,3,50.0%,2008,2024,SF,32,1.03,1.3%,5.0%,64.9%,61.0%,47.3%,56.2%,45.2%,58.5%,49.8%
Indian Wells,14,Hard,40,26,14,65.0%,7,3,4,42.9%,2008,2024,F,39,1.08,1.6%,4.9%,64.4%,60.3%,45.5%,55.0%,48.4%,55.2%,45.4%
