Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Roland Garros,2,Clay,7,5,2,71.4%,0,0,0,-,1972,1974,QF,0,,,,,,,,,,
Wimbledon,13,Grass,23,9,14,39.1%,1,0,1,0.0%,1967,1979,R32,0,,,,,,,,,,
US Open,3,Grass,3,0,3,0.0%,0,0,0,-,1970,1972,R64,0,,,,,,,,,,
Wightman Cup,1,Grass,1,0,1,0.0%,0,0,0,-,1972,1972,RR,0,,,,,,,,,,
Bournemouth,12,Clay,19,7,12,36.8%,0,0,0,-,1966,1979,QF,0,,,,,,,,,,
Torquay,11,Carpet,28,18,10,64.3%,0,0,0,-,1963,1978,W,0,,,,,,,,,,
Wimbledon Plate,9,Grass,17,8,9,47.1%,0,0,0,-,1968,1979,QF,0,,,,,,,,,,
Hampstead,8,Clay,23,15,8,65.2%,2,0,2,0.0%,1966,1979,SF,0,,,,,,,,,,
Frinton-On-Sea,8,,21,17,4,81.0%,2,2,0,100.0%,1968,1979,W,0,,,,,,,,,,
Guildford,8,Clay,18,10,8,55.6%,0,0,0,-,1966,1975,SF,0,,,,,,,,,,
