Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Lindsey Beaven [GBR],6,5,54.5%,0,0,0,-,1969,1976,0,,,,,,,,,,
10,Jill Cooper [GBR],4,6,40.0%,0,0,0,-,1967,1973,0,,,,,,,,,,
9,Winnie Shaw [GBR],2,7,22.2%,0,0,0,-,1967,1978,0,,,,,,,,,,
9,Jackie Fayter [GBR],4,5,44.4%,0,0,0,-,1969,1975,0,,,,,,,,,,
9,Virginia Wade [GBR],0,9,0.0%,1,0,1,0.0%,1966,1972,0,,,,,,,,,,
8,Ann Jones [GBR],1,7,12.5%,1,1,0,100.0%,1965,1978,0,,,,,,,,,,
8,Evonne Goolagong [AUS],0,8,0.0%,0,0,0,-,1970,1976,0,,,,,,,,,,
6,Veronica Burton [GBR],2,4,33.3%,1,0,1,0.0%,1970,1979,0,,,,,,,,,,
6,Lesley Charles [GBR],4,2,66.7%,1,0,1,0.0%,1974,1978,0,,,,,,,,,,
6,Patti Hogan [USA],4,2,66.7%,1,1,0,100.0%,1968,1976,0,,,,,,,,,,
6,Pam Teeguarden [USA],3,3,50.0%,1,1,0,100.0%,1968,1972,0,,,,,,,,,,
6,Sally Holdsworth [GBR],5,1,83.3%,0,0,0,-,1967,1971,0,,,,,,,,,,
5,Annette Coe [GBR],5,0,100.0%,0,0,0,-,1974,1979,0,,,,,,,,,,
5,Lesley Hunt [AUS],1,4,20.0%,0,0,0,-,1971,1978,0,,,,,,,,,,
5,Judy Tegart [AUS],1,4,20.0%,0,0,0,-,1966,1975,0,,,,,,,,,,
