Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Izmir CH R16,W vs Maamoun,24,31,0.8,16.7%,21.5%,20,28,0.7,14.7%,20.6%,11.0%,3.7%,0.2,4.2%,20.1%
2015 US Open R128,L vs Hewitt,22,33,0.7,16.4%,24.6%,18,29,0.6,14.9%,24.0%,8.3%,6.6%,1.8,15.7%,9.0%
2015 Scheveningen CH R32,W vs Golubev,17,30,0.6,11.2%,19.7%,13,28,0.5,9.8%,21.1%,6.0%,2.3%,0.9,21.1%,23.7%
2015 Wimbledon R128,L vs Troicki,28,12,2.3,14.9%,6.4%,24,9,2.7,14.5%,5.5%,5.5%,7.3%,2.7,21.8%,8.0%
2014 US Open R64,L vs Tsonga,21,24,0.9,12.7%,14.5%,19,22,0.9,13.2%,15.3%,9.7%,2.8%,1.4,23.0%,16.4%
2014 US Open R128,W vs Mcgee,43,33,1.3,16.3%,12.5%,28,30,0.9,12.1%,12.9%,6.5%,3.9%,0.8,12.9%,16.3%
2014 Wimbledon R128,L vs Lu,58,32,1.8,22.4%,12.4%,36,30,1.2,16.3%,13.6%,10.9%,4.1%,1.1,16.6%,15.1%
2014 Roland Garros R64,L vs Berdych,38,43,0.9,14.0%,15.9%,31,41,0.8,12.2%,16.1%,9.4%,2.4%,1.3,15.9%,12.2%
2014 Roland Garros R128,W vs Devvarman,87,61,1.4,30.5%,21.4%,80,58,1.4,29.4%,21.3%,17.3%,10.7%,1.0,11.2%,10.9%
2014 Australian Open R128,L vs Berdych,22,37,0.6,13.4%,22.6%,14,35,0.4,9.7%,24.1%,,,2.1,21.3%,10.4%
2013 ATP Challenger Tour Finals CH RR,W vs Clezar,31,45,0.7,16.4%,23.8%,26,44,0.6,15.6%,26.3%,7.8%,7.8%,0.5,12.7%,25.4%
2013 ATP Challenger Tour Finals CH RR,L vs Gabashvili,25,42,0.6,15.1%,25.3%,18,42,0.4,11.8%,27.5%,8.5%,3.3%,0.8,13.9%,18.1%
Career (12 matches),,416,423,1.0,17.5%,17.8%,327,396,0.8,15.3%,18.5%,9.0%,4.8%,1.0,15.6%,15.1%
