Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,2,0,2,0.0%,1-4,20.0%,23-29,44.2%,0-1,0.0%,2,84.0%,7.7%,9.7%,2.4%,65.5%,72.2%,49.1%,64.2%,29.3%,47.2%,0.82,R32 (2x)
2020,7,3,4,42.9%,6-7,46.2%,58-60,49.2%,1-1,50.0%,6,79.3%,19.0%,6.5%,3.9%,67.1%,70.3%,48.0%,63.0%,36.3%,49.8%,0.98,R32 (4x)
2019,35,14,21,40.0%,35-45,43.8%,377-395,48.8%,3-7,30.0%,35,73.2%,25.7%,4.1%,3.9%,64.8%,68.5%,45.1%,60.3%,39.0%,49.5%,0.98,SF (Shymkent)
2018,50,30,20,60.0%,72-44,62.1%,615-537,53.4%,9-8,52.9%,50,78.4%,28.1%,5.6%,4.1%,64.1%,69.9%,49.2%,62.5%,41.1%,51.5%,1.09,F (Prague)
2017,43,22,21,51.2%,52-44,54.2%,470-442,51.5%,4-7,36.4%,43,75.2%,27.2%,6.3%,4.1%,67.0%,66.9%,48.1%,60.7%,40.1%,50.3%,1.02,SF (3x)
2016,47,29,18,61.7%,65-40,61.9%,544-477,53.3%,12-5,70.6%,46,80.6%,25.7%,5.2%,2.0%,69.1%,69.7%,52.6%,64.4%,38.8%,51.5%,1.09,SF (5x)
2015,37,17,20,45.9%,41-46,47.1%,432-450,49.0%,10-13,43.5%,37,77.6%,19.9%,7.5%,2.6%,66.8%,69.3%,50.6%,63.1%,36.0%,49.5%,0.98,F (Bergamo)
2014,33,23,10,69.7%,51-26,66.2%,403-342,54.1%,13-1,92.9%,33,81.7%,24.7%,8.5%,1.6%,68.3%,71.8%,51.8%,65.4%,39.1%,51.9%,1.13,F (2x)
2013,64,43,21,67.2%,94-53,63.9%,781-632,55.3%,11-12,47.8%,60,81.0%,31.0%,6.5%,1.5%,65.3%,70.7%,52.8%,64.5%,41.5%,52.9%,1.17,W (3x)
2012,26,13,13,50.0%,29-29,50.0%,291-291,50.0%,7-7,50.0%,26,82.5%,17.3%,7.3%,2.7%,65.4%,72.5%,51.1%,65.1%,34.7%,49.9%,0.99,SF (2x)
2010,2,1,1,50.0%,1-2,33.3%,10-16,38.5%,0-0,-,2,73.3%,14.3%,1.7%,7.7%,64.1%,60.0%,54.8%,58.1%,34.1%,48.2%,0.82,R16 (Tulsa)
2009,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Tulsa)
2008,2,1,1,50.0%,2-2,50.0%,17-21,44.7%,0-0,-,0,,,,,,,,,,,,R16 (Tulsa)
2005,4,2,2,50.0%,2-4,33.3%,29-34,46.0%,1-2,33.3%,0,,,,,,,,,,,,QF (Kiev)
2004,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Kiev)
Career,354,198,156,55.9%,451-350,56.3%,4061-3750,52.0%,71-64,52.6%,340,78.8%,25.5%,6.3%,2.8%,66.3%,69.8%,50.2%,63.2%,39.1%,51.0%,1.06,
