Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Shymkent CH R16,W vs Kotov,47% (8/17),75% (6/8),2/4,53% (9/17),44% (4/9),4/6,2/4,1/2,1/2,0/0
2019 Shymkent CH R32,W vs Skatov,56% (5/9),60% (3/5),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2019 Nanchang CH R32,L vs Santillan,38% (6/16),67% (4/6),1/3,31% (5/16),0% (0/5),4/4,1/1,1/3,0/0,1/2
2019 Anning CH R32,L vs Zhang,57% (8/14),38% (3/8),0/2,29% (4/14),25% (1/4),1/2,0/1,1/1,0/0,0/0
2019 Shenzhen CH R16,L vs Baghdatis,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,0/0,0/0,0/0
2019 Shenzhen CH R32,W vs Galovic,50% (5/10),80% (4/5),2/2,20% (2/10),0% (0/2),3/4,2/2,0/0,1/1,0/0
2019 Zhuhai CH R32,L vs Petrovic,29% (4/14),50% (2/4),0/3,23% (3/13),0% (0/3),1/1,0/0,2/2,0/0,1/1
2019 Dubai Q1,L vs Gerasimov,33% (4/12),50% (2/4),1/3,25% (3/12),0% (0/3),2/2,0/0,2/2,0/0,0/0
2019 Bangkok CH R32,L vs De Bakker,19% (3/16),100% (3/3),0/5,31% (5/16),0% (0/5),1/3,0/0,4/4,0/0,0/0
2019 Bangkok CH R32,L vs Roca Batalla,47% (7/15),100% (7/7),2/6,64% (9/14),22% (2/9),3/5,0/1,0/1,0/1,0/0
2019 Playford CH R16,L vs Dutra Silva,53% (8/15),38% (3/8),1/4,40% (6/15),33% (2/6),3/3,1/2,2/2,0/1,1/1
2019 Playford CH R32,W vs Ito,45% (5/11),80% (4/5),2/2,55% (6/11),67% (4/6),4/4,2/2,1/1,1/1,0/0
2018 Pune CH QF,L vs Gunneswaran,20% (2/10),0% (0/2),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,0/0
2018 Pune CH R16,W vs Patael,64% (7/11),86% (6/7),2/4,36% (4/11),0% (0/4),4/6,2/4,0/0,1/1,0/0
2018 Pune CH R32,W vs Polmans,67% (6/9),50% (3/6),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2018 Bengaluru CH SF,L vs Myneni,33% (5/15),80% (4/5),0/3,40% (6/15),17% (1/6),3/4,1/1,2/4,0/0,2/3
2018 Bengaluru CH QF,W vs Ferreira Silva,44% (4/9),100% (4/4),0/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2018 Bengaluru CH R16,W vs Polmans,56% (5/9),80% (4/5),0/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2018 Bengaluru CH R32,W vs Griekspoor,63% (5/8),60% (3/5),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2018 Shenzhen CH SF,L vs Kecmanovic,9% (1/11),100% (1/1),1/3,45% (5/11),40% (2/5),0/1,0/0,1/1,0/0,1/1
2019 (12 matches),,40.5%,64.1%,29.7%,36.8%,26.3%,77.8%,64.3%,77.8%,57.1%,75.0%
2018 (48 matches),,42.4%,67.0%,23.6%,31.4%,31.8%,82.4%,81.7%,79.1%,84.6%,54.5%
2017 (32 matches),,39.0%,72.1%,27.1%,36.5%,32.6%,77.9%,71.0%,63.2%,64.3%,66.7%
2016 (47 matches),,35.6%,69.8%,26.6%,30.0%,33.1%,79.1%,80.0%,79.7%,82.4%,78.9%
2015 (15 matches),,28.6%,55.6%,11.6%,37.2%,33.8%,57.7%,66.7%,86.7%,66.7%,50.0%
Career (243 matches),,36.2%,68.9%,23.4%,31.7%,33.1%,80.1%,79.8%,79.2%,80.2%,70.7%
