Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Shymkent CH R16,W vs Kotov,1.27,1.20,84.0,6.8,1.3%,57.9%,0.0%,54.1%,42.9%,40.0%
2019 Shymkent CH R32,W vs Skatov,1.07,2.11,39.2,2.4,11.5%,73.1%,0.0%,81.8%,53.1%,35.7%
2019 Nanchang CH R32,L vs Santillan,1.10,0.94,73.8,5.7,3.9%,68.6%,0.0%,52.1%,36.2%,30.8%
2019 Anning CH R32,L vs Zhang,0.75,0.83,54.1,3.8,6.8%,63.6%,10.5%,63.2%,41.5%,39.7%
2019 Shenzhen CH R16,L vs Baghdatis,0.91,0.53,43.4,2.1,3.4%,51.7%,0.0%,57.7%,21.4%,32.0%
2019 Shenzhen CH R32,W vs Galovic,1.11,1.38,48.3,2.1,7.1%,64.3%,0.0%,64.0%,43.2%,45.7%
2019 Zhuhai CH R32,L vs Petrovic,0.66,0.73,36.1,4.0,3.0%,72.7%,0.0%,70.0%,27.9%,35.9%
2019 Dubai Q1,L vs Gerasimov,0.84,0.78,57.4,2.4,7.1%,69.0%,2.4%,48.8%,37.2%,39.0%
2019 Bangkok CH R32,L vs De Bakker,0.98,0.89,66.0,10.2,9.6%,57.7%,6.4%,61.7%,30.8%,43.5%
2019 Bangkok CH R32,L vs Roca Batalla,1.00,0.94,98.7,21.5,1.9%,57.4%,3.8%,45.3%,48.1%,43.8%
2019 Playford CH R16,L vs Dutra Silva,0.85,0.84,50.9,66.0,3.6%,66.1%,3.8%,50.9%,43.3%,38.2%
2019 Playford CH R32,W vs Ito,1.20,1.31,55.9,3.4,6.3%,62.5%,2.2%,52.2%,44.7%,48.6%
2018 Pune CH QF,L vs Gunneswaran,0.80,0.68,52.9,2.5,8.6%,80.0%,6.3%,46.9%,29.4%,32.3%
2018 Pune CH R16,W vs Patael,1.23,1.45,48.2,2.1,9.7%,67.7%,0.0%,50.0%,52.9%,41.9%
2018 Pune CH R32,W vs Polmans,1.15,2.47,38.8,2.2,16.7%,83.3%,14.3%,76.2%,43.3%,42.9%
2018 Bengaluru CH SF,L vs Myneni,0.91,0.88,62.6,14.5,4.2%,60.4%,2.2%,55.6%,30.6%,51.1%
2018 Bengaluru CH QF,W vs Ferreira Silva,0.98,1.92,44.6,2.2,4.0%,76.0%,4.3%,73.9%,42.9%,56.5%
2018 Bengaluru CH R16,W vs Polmans,1.14,1.62,36.3,2.0,12.5%,71.9%,3.3%,56.7%,50.0%,51.5%
2018 Bengaluru CH R32,W vs Griekspoor,1.00,1.68,47.9,2.1,9.7%,77.4%,11.1%,66.7%,40.0%,53.6%
2018 Shenzhen CH SF,L vs Kecmanovic,0.93,0.52,43.8,2.3,8.1%,64.9%,6.1%,51.5%,21.4%,25.0%
2019 (12 matches),,0.98,0.97,62.2,3.9,5.0%,63.1%,2.6%,56.3%,39.6%,39.7%
2018 (48 matches),,1.05,1.15,54.2,2.6,6.5%,63.6%,4.8%,62.1%,41.5%,40.1%
2017 (32 matches),,1.01,1.05,57.0,3.0,6.6%,63.6%,4.1%,58.0%,39.2%,42.1%
2016 (47 matches),,1.04,1.10,52.0,2.8,5.5%,66.1%,3.8%,61.3%,37.3%,39.9%
2015 (15 matches),,1.00,0.89,53.2,2.7,6.6%,62.8%,3.4%,62.1%,30.4%,36.8%
Career (243 matches),,1.02,1.08,54.5,2.8,6.4%,64.9%,4.4%,61.6%,37.8%,40.0%
