Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R16,L vs Draper,4.5,4.7,4.4,48.2%,57.1%,33.3%,57.1%,59.8%,17.3%,26.0,12.3,4.5,3.6
2026 Indian Wells R32,W vs Kovacevic,4.0,4.5,3.6,43.0%,54.8%,57.1%,80.0%,55.8%,19.5%,24.5,17.9,10.0,10.5
2026 Australian Open F,L vs Alcaraz,4.3,4.1,4.5,50.4%,35.3%,58.3%,45.5%,54.8%,12.6%,15.5,7.8,-6.5,-4.5
2026 Australian Open SF,W vs Sinner,4.4,4.8,3.9,45.5%,49.1%,52.8%,52.9%,53.9%,12.8%,36.0,14.3,11.5,5.8
2026 Australian Open QF,W vs Musetti,4.5,4.4,4.6,58.7%,33.3%,40.0%,43.8%,59.8%,10.6%,2.5,1.7,-4.5,-4.9
2026 Australian Open R32,W vs Van De Zandschulp,4.0,3.9,4.1,52.1%,59.5%,56.0%,73.7%,53.9%,13.5%,24.0,14.7,15.0,12.1
2025 Athens F,W vs Musetti,5.1,5.1,5.1,53.6%,58.5%,42.3%,44.8%,55.4%,7.3%,8.5,3.9,0.0,0.0
2025 Athens SF,W vs Hanfmann,3.6,3.1,4.1,51.6%,68.4%,60.0%,50.0%,47.4%,12.5%,2.5,3.9,-2.0,-3.2
2025 Athens R16,W vs Tabilo,4.7,4.6,4.8,62.1%,60.7%,50.0%,60.0%,60.7%,23.4%,18.0,13.6,6.0,8.3
2025 Shanghai SF,L vs Vacherot,4.5,4.9,4.0,44.8%,33.3%,44.4%,50.0%,44.5%,24.0%,7.5,8.5,2.0,2.2
2025 Shanghai R64,W vs Cilic,3.7,4.1,3.3,53.0%,65.0%,66.7%,27.3%,37.4%,26.3%,16.0,24.6,6.5,7.7
2025 US Open SF,L vs Alcaraz,3.8,4.0,3.5,43.1%,44.2%,52.2%,42.9%,46.4%,11.4%,2.5,2.4,-1.5,-1.1
2025 US Open QF,W vs Fritz,4.6,4.6,4.6,52.1%,46.2%,43.3%,58.8%,41.0%,17.9%,16.5,8.9,9.5,4.1
2025 US Open R16,W vs Struff,3.9,3.7,4.1,58.9%,51.9%,66.7%,66.7%,56.4%,25.2%,17.0,12.9,2.5,3.4
2025 US Open R64,W vs Svajda,4.5,3.9,5.1,56.9%,62.3%,48.0%,56.0%,47.2%,16.8%,22.5,12.4,12.0,6.8
2025 US Open R128,W vs Tien,4.8,4.2,5.4,62.4%,59.1%,50.0%,54.2%,50.4%,15.1%,14.5,8.2,3.5,2.3
2025 Wimbledon SF,L vs Sinner,3.2,3.4,2.9,49.6%,34.4%,25.0%,0.0%,52.0%,21.2%,-7.5,-9.7,-6.0,-9.2
2025 Wimbledon QF,W vs Cobolli,3.6,3.5,3.8,52.2%,62.9%,47.6%,62.5%,51.5%,16.3%,12.5,7.3,11.5,7.9
2025 Wimbledon R16,W vs De Minaur,6.0,4.8,7.5,67.6%,47.5%,42.9%,30.4%,50.9%,23.5%,7.5,2.5,8.5,3.6
2025 Wimbledon R32,W vs Kecmanovic,4.2,3.5,4.8,60.7%,56.8%,55.6%,78.6%,52.2%,26.2%,24.5,18.6,8.0,8.3
Career (652 matches),,4.7,4.6,4.8,52.7%,54.2%,53.6%,53.9%,49.2%,14.4%,12.3,8.0,4.6,3.2
