Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R16,L vs Draper,87% (13/15),50% (3/6),1/2,0/0,57% (4/7),2/4,0/1,33% (2/6),50% (3/6)
2026 Indian Wells R32,W vs Kovacevic,92% (11/12),33% (2/6),2/2,1/1,50% (2/4),3/4,0/0,- (0/0),- (0/0)
2026 Australian Open F,L vs Alcaraz,61% (14/23),33% (2/6),1/1,0/0,69% (11/16),4/7,0/1,- (0/0),- (0/0)
2026 Australian Open SF,W vs Sinner,67% (22/33),38% (3/8),3/7,1/3,89% (16/18),1/3,0/0,- (0/0),- (0/0)
2026 Australian Open R32,W vs Van De Zandschulp,78% (14/18),44% (4/9),3/6,1/2,71% (5/7),2/2,0/0,50% (3/6),80% (4/5)
2025 Athens F,W vs Musetti,57% (13/23),40% (4/10),2/2,1/1,67% (6/9),1/2,0/0,- (0/0),- (0/0)
2025 Athens SF,W vs Hanfmann,69% (9/13),50% (3/6),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2025 Athens R16,W vs Tabilo,71% (10/14),40% (2/5),2/3,1/2,100% (1/1),0/0,0/0,100% (5/5),40% (2/5)
2025 Shanghai SF,L vs Vacherot,50% (6/12),50% (1/2),0/0,0/0,50% (3/6),1/3,1/2,- (0/0),- (0/0)
2025 Shanghai R64,W vs Cilic,69% (11/16),100% (1/1),2/2,1/1,100% (4/4),0/0,0/0,60% (3/5),100% (4/4)
2025 US Open SF,L vs Alcaraz,79% (11/14),100% (1/1),0/0,0/0,43% (3/7),0/3,0/1,20% (1/5),50% (3/6)
2025 US Open QF,W vs Fritz,58% (18/31),44% (4/9),3/6,1/3,85% (11/13),0/1,0/0,- (0/0),- (0/0)
2025 US Open R16,W vs Struff,57% (12/21),75% (6/8),3/5,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2025 US Open R64,W vs Svajda,82% (18/22),40% (6/15),3/6,1/2,67% (2/3),1/2,0/0,67% (4/6),17% (1/6)
2025 US Open R128,W vs Tien,67% (12/18),67% (6/9),3/4,1/2,75% (6/8),1/1,0/0,40% (2/5),100% (5/5)
2025 Wimbledon SF,L vs Sinner,53% (9/17),50% (1/2),0/0,0/0,50% (5/10),6/9,3/4,- (0/0),- (0/0)
2025 Wimbledon QF,W vs Cobolli,73% (19/26),50% (6/12),3/7,1/3,0% (0/2),1/2,0/0,71% (5/7),14% (1/7)
2025 Wimbledon R16,W vs De Minaur,65% (13/20),46% (6/13),3/3,1/1,68% (13/19),1/2,0/0,- (0/0),- (0/0)
2025 Wimbledon R32,W vs Kecmanovic,63% (12/19),60% (6/10),3/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2025 Wimbledon R128,W vs Muller,77% (17/22),26% (7/27),3/10,1/1,100% (3/3),0/1,0/0,50% (4/8),38% (3/8)
2026 (5 matches),,73.3%,40.0%,55.6%,50.0%,73.1%,60.0%,0.0%,41.7%,63.6%
2025 (37 matches),,66.6%,43.1%,62.3%,60.0%,62.4%,40.0%,47.4%,64.9%,40.9%
2024 (40 matches),,70.9%,41.9%,59.9%,66.7%,64.0%,51.6%,52.9%,69.0%,46.5%
2023 (54 matches),,68.5%,41.8%,54.1%,60.3%,68.3%,53.8%,46.2%,75.8%,42.6%
2022 (35 matches),,73.7%,41.6%,58.3%,64.4%,60.4%,52.4%,62.5%,72.4%,44.8%
Career (936 matches),,68.5%,43.8%,57.7%,59.1%,64.8%,50.0%,52.1%,67.9%,42.0%
