Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R16,L vs Draper,25% (4/16),75% (3/4),0/3,25% (4/16),25% (1/4),2/2,0/0,1/1,0/0,1/1
2026 Indian Wells R32,W vs Kovacevic,36% (5/14),40% (2/5),0/2,23% (3/13),33% (1/3),1/1,1/1,0/0,0/0,0/0
2026 Australian Open F,L vs Alcaraz,22% (4/18),50% (2/4),0/3,32% (6/19),17% (1/6),1/1,0/0,1/3,0/0,1/2
2026 Australian Open SF,W vs Sinner,21% (5/24),60% (3/5),0/1,38% (9/24),78% (7/9),3/3,3/3,1/2,1/1,0/0
2026 Australian Open R32,W vs Van De Zandschulp,40% (6/15),67% (4/6),1/2,25% (4/16),50% (2/4),3/4,2/2,2/2,0/0,0/0
2025 Athens F,W vs Musetti,27% (4/15),100% (4/4),2/3,31% (5/16),40% (2/5),4/4,2/3,1/1,1/2,0/0
2025 Athens SF,W vs Hanfmann,44% (4/9),75% (3/4),1/1,10% (1/10),0% (0/1),3/3,2/2,0/0,1/1,0/0
2025 Athens R16,W vs Tabilo,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,1/1,2/2,1/1,0/0
2025 Shanghai SF,L vs Vacherot,20% (2/10),50% (1/2),0/3,44% (4/9),25% (1/4),0/1,0/0,0/0,0/0,0/0
2025 Shanghai R64,W vs Cilic,9% (1/11),100% (1/1),0/0,18% (2/11),100% (2/2),1/1,1/1,0/0,1/1,0/0
2025 US Open SF,L vs Alcaraz,7% (1/15),100% (1/1),0/3,33% (5/15),20% (1/5),1/1,0/0,1/2,0/0,0/1
2025 US Open QF,W vs Fritz,25% (5/20),80% (4/5),1/2,30% (6/20),67% (4/6),3/3,2/3,1/1,0/0,0/0
2025 US Open R16,W vs Struff,46% (6/13),100% (6/6),0/1,8% (1/13),0% (0/1),3/4,1/1,0/0,0/0,0/0
2025 US Open R64,W vs Svajda,44% (8/18),75% (6/8),1/1,11% (2/19),50% (1/2),5/5,2/2,2/2,1/1,0/0
2025 US Open R128,W vs Tien,69% (9/13),67% (6/9),2/2,36% (5/14),60% (3/5),4/5,1/2,2/2,0/1,0/0
2025 Wimbledon SF,L vs Sinner,14% (2/14),50% (1/2),0/4,50% (7/14),29% (2/7),1/1,0/0,2/3,0/0,1/1
2025 Wimbledon QF,W vs Cobolli,38% (8/21),75% (6/8),0/2,10% (2/21),0% (0/2),5/6,3/4,1/1,1/1,0/0
2025 Wimbledon R16,W vs De Minaur,50% (9/18),67% (6/9),2/5,47% (9/19),33% (3/9),5/6,3/3,0/1,1/1,0/0
2025 Wimbledon R32,W vs Kecmanovic,50% (6/12),100% (6/6),0/1,8% (1/13),0% (0/1),6/6,3/4,0/0,1/2,0/0
2025 Wimbledon R128,W vs Muller,72% (13/18),54% (7/13),0/0,12% (2/17),100% (2/2),6/6,2/2,0/0,1/1,0/0
2026 (5 matches),,27.6%,58.3%,9.1%,29.5%,46.2%,90.9%,100.0%,62.5%,100.0%,66.7%
2025 (37 matches),,36.9%,69.1%,25.0%,21.5%,39.8%,88.2%,87.3%,86.1%,85.0%,75.0%
2024 (40 matches),,40.3%,72.7%,32.8%,20.6%,35.5%,86.7%,94.0%,84.1%,100.0%,71.4%
2023 (54 matches),,40.0%,69.6%,37.2%,20.1%,46.5%,87.4%,84.9%,92.7%,80.0%,100.0%
2022 (35 matches),,41.4%,68.2%,13.7%,20.6%,38.2%,90.3%,86.5%,85.2%,87.0%,60.0%
Career (936 matches),,43.0%,73.1%,31.4%,23.3%,42.0%,88.2%,88.3%,82.9%,86.8%,70.5%
