Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 ITF Palma Del Rio QF,L vs Ngounoue,67.7%,50.8%,3.2%,1/2,2.52,11.5%,64.1%,41.5%,3.1%,2.51,12.5%,88.0%,68.2%,4.0%,2.54,8.3%
2022 Roland Garros Q1,L vs Serban,73.6%,58.7%,0.8%,1/0,2.24,1.7%,77.3%,51.7%,1.3%,2.20,2.6%,79.1%,70.6%,0.0%,2.33,0.0%
Last 52 Weeks (1 matches),,67.7%,50.8%,3.2%,33.3%,2.52,11.5%,64.1%,41.5%,3.1%,2.51,12.5%,88.0%,68.2%,4.0%,2.54,8.3%
Career (2 matches),,71.1%,55.5%,1.8%,50.0%,2.37,6.3%,71.2%,47.5%,2.2%,2.35,7.6%,82.4%,69.6%,1.5%,2.41,3.1%
