Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 W50+H Palma del RÃ­o QF,L vs Ngounoue,45% (5/11),40% (2/5),2/3,40% (4/10),25% (1/4),1/1,0/0,1/1,0/0,0/0
2019 W15 Savitaipale SF,W vs Saidenova,67% (6/9),83% (5/6),2/3,30% (3/10),0% (0/3),4/5,2/2,0/0,1/1,0/0
2019 W15 Savitaipale QF,W vs Hietaranta,86% (6/7),83% (5/6),1/1,25% (2/8),50% (1/2),3/4,1/2,0/0,1/1,0/0
2019 W15 Savitaipale R32,W vs Bizhukova,100% (7/7),86% (6/7),0/0,43% (3/7),67% (2/3),5/5,1/1,0/0,0/0,0/0
2019 W15 Parnu R32,W vs Nuudi,63% (5/8),80% (4/5),1/1,33% (3/9),67% (2/3),3/4,2/2,0/0,1/1,0/0
2019 W15 Madrid R32,L vs Adler,38% (6/16),50% (3/6),2/3,31% (5/16),20% (1/5),3/3,1/1,2/3,0/0,1/1
2019 W15 Montemor O Novo R32,L vs Cazeaux,45% (5/11),80% (4/5),3/4,50% (6/12),17% (1/6),2/4,0/0,2/4,0/0,2/2
2019 W15 Cantanhede QF,W vs Klincov,63% (5/8),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2019 W15 Cantanhede R32,W vs Villet,64% (7/11),100% (7/7),2/3,27% (3/11),0% (0/3),3/4,0/0,0/0,0/0,0/0
2019 W25 Obidos R32,L vs Grammatikopoulou,40% (4/10),50% (2/4),1/4,56% (5/9),20% (1/5),1/2,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R32,L vs Kajuru,38% (3/8),67% (2/3),1/5,75% (6/8),0% (0/6),0/2,0/0,0/1,0/0,0/1
2019 W15 Sharm El Sheikh QF,L vs Cabaj Awad,50% (4/8),50% (2/4),0/6,75% (6/8),0% (0/6),0/2,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R16,W vs Sawangkaew,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R32,W vs Matusova,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),5/5,2/2,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R32,L vs Paszek,64% (7/11),57% (4/7),3/5,50% (5/10),0% (0/5),1/4,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R16,L vs Orpana,0% (0/6),- (0/0),0/6,100% (6/6),0% (0/6),0/0,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R32,W vs Stara,75% (6/8),83% (5/6),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2019 W15 Stuttgart Stammheim SF,W vs Vismane,56% (5/9),80% (4/5),0/1,22% (2/9),50% (1/2),3/3,1/1,0/0,0/0,0/0
2019 W15 Stuttgart Stammheim QF,W vs Bukta,50% (4/8),100% (4/4),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2019 W15 Stuttgart Stammheim R16,W vs Kajuru,75% (6/8),100% (6/6),1/2,50% (4/8),50% (2/4),5/5,1/1,0/0,1/1,0/0
2025 (1 matches),,45.5%,40.0%,66.7%,40.0%,25.0%,100.0%,-,100.0%,-,-
2019 (19 matches),,56.5%,80.2%,41.3%,38.8%,24.2%,79.1%,94.1%,50.0%,100.0%,75.0%
2017 (5 matches),,38.6%,90.9%,16.7%,42.1%,16.7%,55.6%,100.0%,71.4%,100.0%,75.0%
2015 (1 matches),,43.8%,71.4%,0.0%,18.8%,0.0%,80.0%,66.7%,100.0%,50.0%,-
2014 (1 matches),,55.6%,60.0%,40.0%,66.7%,0.0%,33.3%,-,66.7%,-,100.0%
Career (27 matches),,51.3%,79.3%,34.7%,39.3%,20.4%,73.4%,90.9%,65.0%,88.9%,80.0%
