Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Andrea Pellegrino [ITA],5,4,55.6%,7,2,5,28.6%,2017,2025,9,1.02,8.7%,3.1%,58.4%,68.1%,49.1%,60.2%,40.4%,58.8%,47.1%
6,Viktor Galovic [ITA],5,1,83.3%,4,3,1,75.0%,2014,2019,4,1.20,11.2%,3.3%,53.2%,79.0%,53.5%,67.1%,39.5%,73.1%,39.3%
6,Yannick Maden [GER],4,2,66.7%,3,2,1,66.7%,2016,2018,4,1.04,14.2%,1.7%,55.0%,76.7%,50.0%,64.7%,36.6%,81.5%,30.8%
6,Pablo Galdon [ARG],1,5,16.7%,2,1,1,50.0%,2010,2012,0,,,,,,,,,,
5,Guido Andreozzi [ARG],3,2,60.0%,2,0,2,0.0%,2013,2024,5,1.16,11.3%,4.5%,55.1%,74.1%,57.0%,66.4%,39.1%,57.1%,51.6%
5,Giulio Zeppieri [ITA],2,3,40.0%,1,0,1,0.0%,2019,2024,5,0.98,4.9%,3.3%,64.1%,65.0%,46.6%,58.4%,40.6%,48.0%,68.4%
5,Sumit Nagal [IND],4,1,80.0%,2,2,0,100.0%,2016,2023,4,1.12,4.5%,3.7%,55.8%,72.6%,44.9%,60.3%,44.5%,55.6%,55.2%
5,Nino Serdarusic [CRO],3,2,60.0%,2,2,0,100.0%,2019,2023,5,1.14,7.9%,4.0%,59.5%,76.4%,45.9%,64.0%,40.8%,63.6%,48.4%
5,Matteo Berrettini [ITA],3,2,60.0%,5,1,4,20.0%,2015,2021,2,0.72,5.1%,2.9%,58.9%,69.9%,51.4%,62.3%,27.1%,75.0%,44.4%
5,Filippo Baldi [ITA],4,1,80.0%,1,1,0,100.0%,2016,2020,4,1.29,15.7%,4.0%,56.9%,79.5%,54.2%,68.6%,40.5%,73.1%,38.9%
5,Federico Gaio [ITA],1,4,20.0%,2,1,1,50.0%,2013,2019,3,0.89,7.6%,2.3%,58.6%,76.3%,41.6%,61.9%,33.7%,65.4%,41.2%
5,Luca Vanni [ITA],1,4,20.0%,2,0,2,0.0%,2009,2019,3,0.93,13.3%,1.4%,59.0%,79.8%,48.8%,67.1%,30.7%,53.8%,35.7%
4,Geoffrey Blancaneaux [FRA],3,1,75.0%,1,1,0,100.0%,2017,2025,3,1.08,3.8%,1.9%,58.3%,70.3%,47.7%,60.9%,42.3%,37.5%,45.0%
4,Jaume Munar [ESP],2,2,50.0%,2,1,1,50.0%,2018,2024,4,0.91,8.7%,4.7%,56.1%,70.4%,45.0%,59.3%,37.2%,52.0%,42.9%
4,Daniel Altmaier [GER],2,2,50.0%,1,0,1,0.0%,2016,2024,2,0.90,7.5%,5.7%,59.7%,67.4%,42.2%,57.2%,38.3%,57.1%,27.8%
