Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Paul,101.2,111.0,9.4,118.1,106.4,127,87,89.3,3.9,,81.5,95,79
2021 US Open R128,L vs Moutet,105.8,114.5,10.6,122.5,111.6,130,88,94.0,10.2,95.2,87.3,129,76
2019 Roland Garros R128,L vs Mannarino,104.9,116.8,8.9,,,130,96,91.9,5.6,,,104,81
2017 US Open R64,L vs Troicki,103.2,114.8,7.1,117.9,112.1,126,95,91.7,10.5,101.7,88.2,116,76
Career (4 matches),,103.8,114.4,9.1,119.5,110.0,130,87,91.6,7.2,98.4,86.6,129,76
