Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 US Open R128,L vs Paul,22,36,0.6,10.8%,17.7%,22,34,0.6,11.9%,18.4%,6.5%,4.9%,1.2,22.7%,19.7%
2021 US Open R128,L vs Moutet,33,34,1.0,14.7%,15.1%,24,30,0.8,12.0%,15.0%,8.0%,1.5%,1.6,17.3%,11.1%
2021 Wimbledon R128,L vs Martinez,59,44,1.3,24.9%,18.6%,46,39,1.2,21.5%,18.2%,14.5%,6.5%,1.4,11.0%,7.6%
2021 Roland Garros R128,L vs De Minaur,31,57,0.5,14.0%,25.7%,31,57,0.5,16.0%,29.4%,,,0.4,5.4%,13.1%
2021 Australian Open R128,L vs Tiafoe,15,38,0.4,8.8%,22.4%,15,38,0.4,9.9%,25.2%,,,0.6,10.0%,17.6%
2021 Great Ocean Road Open F,L vs Sinner,20,63,0.3,11.2%,35.4%,18,58,0.3,10.6%,34.1%,7.1%,3.5%,0.4,4.5%,12.4%
2020 Roland Garros R32,L vs Nadal,12,23,0.5,9.9%,19.0%,12,23,0.5,10.3%,19.7%,,,2.0,21.5%,10.7%
2020 Roland Garros R64,W vs Nishikori,31,44,0.7,9.9%,14.0%,31,44,0.7,10.3%,14.6%,,,0.8,11.8%,15.6%
2020 Roland Garros R128,W vs Andujar,28,36,0.8,14.7%,18.8%,28,36,0.8,15.7%,20.2%,,,0.5,7.3%,15.2%
2020 US Open R128,L vs Thompson,29,55,0.5,13.2%,25.0%,23,50,0.5,11.4%,24.8%,8.9%,2.5%,0.6,7.7%,12.3%
2020 Australian Open R128,L vs Garin,19,31,0.6,10.6%,17.3%,19,31,0.6,11.6%,18.9%,,,1.5,19.0%,12.3%
2020 Atp Cup RR,L vs Khachanov,20,30,0.7,16.3%,24.4%,15,27,0.6,13.9%,25.0%,8.3%,3.7%,0.9,13.8%,14.6%
2019 Stockholm R32,W vs Opelka,21,12,1.8,12.2%,7.0%,13,11,1.2,10.2%,8.6%,8.6%,0.0%,1.2,25.6%,21.5%
2019 Sopot CH QF,W vs Safwat,12,33,0.4,9.8%,27.0%,9,31,0.3,7.8%,27.0%,6.1%,1.7%,0.3,9.0%,32.8%
2019 Gstaad R16,L vs Carballes Baena,13,26,0.5,11.8%,23.6%,9,22,0.4,9.2%,22.4%,7.1%,2.0%,0.6,8.2%,13.6%
2019 Roland Garros R128,L vs Mannarino,38,60,0.6,12.0%,18.9%,38,60,0.6,12.9%,20.4%,,,0.6,9.8%,15.5%
2019 Australian Open R128,W vs Andreozzi,49,35,1.4,21.6%,15.4%,26,32,0.8,13.8%,17.0%,7.4%,4.8%,0.6,11.0%,19.8%
2018 Wimbledon R128,L vs Millman,33,35,0.9,12.5%,13.3%,22,30,0.7,9.3%,12.7%,7.6%,0.8%,1.4,13.7%,9.5%
2017 US Open R64,L vs Troicki,33,50,0.7,17.4%,26.3%,24,40,0.6,15.7%,26.1%,9.2%,5.2%,1.3,15.3%,11.6%
2017 Wimbledon R128,L vs Rublev,73,55,1.3,21.5%,16.2%,53,48,1.1,17.8%,16.1%,12.1%,4.4%,1.1,11.5%,10.3%
Career (21 matches),,630,833,0.8,14.7%,19.4%,514,774,0.7,13.3%,20.1%,6.0%,2.3%,0.9,12.4%,14.6%
