Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R128,L vs Paul,24% (4/17),100% (4/4),1/8,53% (9/17),0% (0/9),1/4,1/1,1/2,0/0,0/0
2021 US Open R128,L vs Moutet,41% (7/17),57% (4/7),1/5,44% (8/18),38% (3/8),3/3,1/2,2/2,0/0,0/0
2021 Wimbledon R128,L vs Martinez,37% (7/19),71% (5/7),3/6,50% (9/18),33% (3/9),3/4,0/0,2/2,0/0,1/1
2021 Roland Garros R128,L vs De Minaur,47% (7/15),29% (2/7),1/5,33% (5/15),0% (0/5),1/2,0/0,1/1,0/0,0/0
2021 Australian Open R128,L vs Tiafoe,36% (5/14),80% (4/5),1/7,57% (8/14),0% (0/8),1/4,0/1,2/2,0/0,0/0
2021 Great Ocean Road Open F,L vs Sinner,45% (5/11),60% (3/5),1/4,55% (6/11),33% (2/6),2/3,0/0,2/2,0/0,0/0
2020 Roland Garros R32,L vs Nadal,0% (0/12),- (0/0),0/6,55% (6/11),0% (0/6),0/0,0/0,1/1,0/0,0/0
2020 Roland Garros R64,W vs Nishikori,33% (8/24),88% (7/8),3/6,42% (10/24),30% (3/10),5/6,1/2,3/4,0/1,0/0
2020 Roland Garros R128,W vs Andujar,64% (9/14),56% (5/9),2/2,40% (6/15),67% (4/6),5/5,3/3,0/0,1/1,0/0
2020 US Open R128,L vs Thompson,21% (4/19),75% (3/4),1/6,44% (8/18),25% (2/8),0/2,0/1,1/1,0/0,0/0
2020 Australian Open R128,L vs Garin,20% (3/15),33% (1/3),1/3,43% (6/14),33% (2/6),1/1,0/0,2/3,0/0,1/1
2020 Atp Cup RR,L vs Khachanov,27% (3/11),67% (2/3),0/3,40% (4/10),0% (0/4),1/2,0/2,1/2,0/0,1/1
2019 Stockholm R32,W vs Opelka,25% (4/16),50% (2/4),0/0,6% (1/16),0% (0/1),2/2,2/2,1/2,1/1,0/0
2019 Sopot CH F,W vs Horansky,33% (5/15),80% (4/5),0/0,27% (4/15),50% (2/4),3/4,2/2,0/1,1/1,0/0
2019 Sopot CH SF,W vs Lamasine,50% (5/10),100% (5/5),1/1,22% (2/9),50% (1/2),3/3,0/0,0/0,0/0,0/0
2019 Sopot CH QF,W vs Safwat,60% (6/10),83% (5/6),2/3,30% (3/10),0% (0/3),3/3,0/1,0/0,0/1,0/0
2019 Sopot CH R16,W vs Elias,44% (4/9),100% (4/4),0/1,40% (4/10),50% (2/4),3/4,2/2,0/0,1/1,0/0
2019 Sopot CH R32,W vs Michalski,86% (6/7),100% (6/6),1/1,43% (3/7),67% (2/3),4/5,1/1,0/0,0/0,0/0
2019 Gstaad R16,L vs Carballes Baena,10% (1/10),100% (1/1),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,1/1
2019 Umag QF,L vs Balazs,35% (6/17),67% (4/6),2/4,33% (6/18),17% (1/6),3/3,1/1,1/2,0/0,0/1
2023 (1 matches),,23.5%,100.0%,12.5%,52.9%,0.0%,25.0%,100.0%,50.0%,-,-
2021 (5 matches),,40.8%,58.1%,25.9%,47.4%,22.2%,62.5%,33.3%,100.0%,-,100.0%
2020 (6 matches),,28.4%,66.7%,26.9%,43.5%,27.5%,75.0%,50.0%,72.7%,50.0%,100.0%
2019 (35 matches),,32.4%,73.9%,26.3%,32.1%,36.2%,84.2%,89.2%,57.1%,80.0%,50.0%
2018 (46 matches),,33.5%,62.9%,16.9%,30.1%,40.1%,87.5%,91.3%,77.8%,100.0%,68.2%
Career (244 matches),,40.0%,71.6%,28.2%,34.3%,35.4%,78.7%,79.4%,70.5%,80.2%,58.6%
