Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,12,5,70.6%,24-12,66.7%,205-155,56.9%,2-5,28.6%,17,79.3%,35.6%,6.1%,2.3%,58.9%,71.7%,52.2%,63.7%,43.9%,53.6%,1.21,W (Zadar)
2025,48,28,20,58.3%,66-47,58.4%,581-519,52.8%,8-9,47.1%,46,74.7%,30.7%,5.7%,2.7%,59.2%,68.7%,50.8%,61.4%,41.4%,51.3%,1.07,W (Modena)
2024,63,33,30,52.4%,75-70,51.7%,691-678,50.5%,7-8,46.7%,63,71.6%,30.2%,5.6%,2.8%,58.2%,67.5%,49.6%,60.0%,41.4%,50.4%,1.03,F (Tenerife 2)
2023,47,20,27,42.6%,49-58,45.8%,507-521,49.3%,9-9,50.0%,47,74.4%,24.7%,7.1%,2.2%,59.5%,69.4%,48.9%,61.1%,38.6%,49.7%,0.99,F (Tenerife 3)
2022,23,8,15,34.8%,21-31,40.4%,238-268,47.0%,4-5,44.4%,22,72.1%,22.4%,6.9%,3.1%,60.1%,69.2%,46.2%,60.0%,36.9%,48.4%,0.92,QF (Andria)
2021,24,18,6,75.0%,39-16,70.9%,296-226,56.7%,6-5,54.5%,24,81.9%,31.1%,9.2%,3.2%,56.6%,73.5%,51.1%,63.8%,41.7%,52.7%,1.15,W (Sibiu)
2020,13,10,3,76.9%,20-9,69.0%,155-117,57.0%,3-2,60.0%,13,85.0%,29.1%,11.8%,4.2%,53.6%,76.3%,54.5%,66.2%,40.6%,53.1%,1.20,F (Bendigo)
2019,55,37,18,67.3%,81-48,62.8%,676-589,53.4%,14-8,63.6%,55,78.2%,28.5%,8.2%,3.4%,53.3%,74.1%,49.5%,62.6%,40.5%,51.6%,1.08,W (2x)
2018,33,18,15,54.5%,41-33,55.4%,384-358,51.8%,2-7,22.2%,33,82.2%,21.8%,11.3%,3.7%,53.0%,76.5%,51.1%,64.5%,37.0%,50.3%,1.04,W (Marbella)
2017,33,20,13,60.6%,48-33,59.3%,439-387,53.1%,6-11,35.3%,33,79.4%,28.0%,8.1%,3.1%,55.4%,72.2%,51.3%,62.9%,39.5%,51.1%,1.06,W (Ostrava)
2016,4,2,2,50.0%,4-4,50.0%,41-42,49.4%,1-0,100.0%,4,87.8%,9.8%,13.6%,3.7%,55.1%,85.1%,54.1%,71.2%,31.3%,50.7%,1.08,QF (Andria)
2015,5,1,4,20.0%,4-8,33.3%,50-61,45.0%,0-1,0.0%,5,64.8%,26.8%,4.2%,5.1%,54.0%,65.4%,49.7%,58.2%,37.6%,48.0%,0.90,R16 (Perugia)
2014,22,9,13,40.9%,23-27,46.0%,230-256,47.3%,4-0,100.0%,22,72.0%,21.0%,5.3%,4.5%,59.7%,67.2%,48.3%,59.6%,37.1%,48.7%,0.92,SF (Indore)
2013,16,9,7,56.3%,22-18,55.0%,191-200,48.8%,6-2,75.0%,16,77.5%,19.3%,5.6%,4.4%,62.2%,67.8%,52.6%,62.0%,36.5%,49.3%,0.96,SF (2x)
2011,9,4,5,44.4%,9-10,47.4%,83-84,49.7%,1-2,33.3%,9,71.6%,28.9%,10.4%,7.2%,47.3%,74.0%,48.6%,60.6%,40.6%,50.4%,1.03,R16 (4x)
2009,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (San Benedetto)
Career,413,229,184,55.4%,526-426,55.3%,4774-4473,51.6%,73-74,49.7%,409,76.4%,27.1%,7.4%,3.3%,57.0%,70.8%,50.2%,62.0%,39.7%,50.7%,1.04,
