Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,10,4,6,40.0%,11,5,6,45.5%,2018,2026,R128,10,0.89,11.1%,3.7%,59.5%,76.9%,49.6%,65.8%,30.3%,78.7%,40.0%
Roland Garros,8,Clay,23,15,8,65.2%,11,10,1,90.9%,2018,2025,R16,22,1.02,6.1%,3.2%,58.5%,68.2%,48.8%,60.2%,40.7%,56.9%,46.0%
Wimbledon,8,Grass,19,11,8,57.9%,7,4,3,57.1%,2017,2025,R32,15,1.00,9.4%,5.1%,58.1%,73.9%,49.5%,63.7%,36.2%,62.2%,40.0%
US Open,8,Hard,11,3,8,27.3%,5,4,1,80.0%,2017,2025,R64,10,0.79,10.4%,4.4%,57.1%,70.0%,44.1%,58.9%,32.4%,52.4%,46.2%
Olympics,1,,2,1,1,50.0%,0,0,0,-,2024,2024,R32,2,0.91,5.0%,0.8%,70.0%,59.5%,55.6%,58.3%,37.7%,64.3%,33.3%
Davis Cup,5,,5,1,4,20.0%,1,0,1,0.0%,2018,2026,,2,0.84,10.6%,3.5%,64.7%,76.4%,50.0%,67.1%,27.7%,33.3%,66.7%
Shanghai Masters,2,Hard,3,1,2,33.3%,2,2,0,100.0%,2023,2025,R64,3,0.85,8.5%,2.7%,59.8%,68.7%,52.2%,62.1%,32.2%,50.0%,25.0%
Winston-Salem,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2023,2025,R32,2,0.98,8.1%,5.6%,54.4%,75.9%,47.9%,63.1%,36.0%,70.0%,30.8%
Kitzbuhel,8,Clay,16,8,8,50.0%,10,5,5,50.0%,2017,2025,SF,16,0.94,7.9%,4.4%,52.2%,72.2%,49.0%,61.1%,36.4%,55.0%,41.0%
Bastad,2,Clay,4,2,2,50.0%,0,0,0,-,2023,2025,QF,4,0.90,5.1%,2.4%,56.3%,68.8%,45.6%,58.6%,37.3%,69.0%,46.2%
Mallorca,2,Grass,6,4,2,66.7%,2,1,1,50.0%,2024,2025,F,6,0.99,14.3%,5.1%,53.2%,79.9%,51.6%,66.7%,33.0%,75.0%,47.8%
Halle,2,Grass,4,2,2,50.0%,3,2,1,66.7%,2024,2025,R32,4,1.00,17.5%,4.6%,55.6%,82.7%,56.7%,71.2%,28.7%,69.2%,44.4%
