Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,42,16,26,38.1%,44-64,40.7%,500-577,46.4%,11-11,50.0%,39,80.1%,14.1%,10.5%,3.7%,57.1%,75.6%,49.2%,64.2%,33.5%,49.0%,0.94
Clay,54,24,30,44.4%,64-80,44.4%,689-743,48.1%,11-12,47.8%,54,73.8%,22.7%,6.9%,3.3%,55.5%,70.8%,49.0%,61.1%,36.7%,49.1%,0.94
Grass,19,9,10,47.4%,24-29,45.3%,270-282,48.9%,5-7,41.7%,19,84.5%,13.9%,11.5%,4.6%,56.1%,76.8%,52.3%,66.0%,31.6%,49.2%,0.93
Grand Slams,23,11,12,47.8%,39-47,45.3%,412-452,47.7%,10-6,62.5%,23,75.5%,19.8%,8.0%,4.1%,58.2%,71.5%,48.8%,62.0%,35.7%,49.0%,0.94
Masters,17,6,11,35.3%,16-23,41.0%,177-202,46.7%,3-5,37.5%,17,81.4%,11.5%,10.0%,3.3%,55.6%,75.3%,52.8%,65.3%,32.4%,49.0%,0.93
Other Tours,70,31,39,44.3%,74-95,43.8%,825-886,48.2%,14-18,43.8%,70,78.3%,18.9%,9.2%,3.5%,55.1%,74.2%,49.4%,63.1%,34.8%,49.2%,0.94
Best of 5,23,11,12,47.8%,39-47,45.3%,412-452,47.7%,10-6,62.5%,23,75.5%,19.8%,8.0%,4.1%,58.2%,71.5%,48.8%,62.0%,35.7%,49.0%,0.94
Best of 3,92,38,54,41.3%,93-126,42.5%,1047-1150,47.7%,17-24,41.5%,89,78.8%,17.5%,9.4%,3.5%,55.3%,74.4%,50.0%,63.5%,34.3%,49.2%,0.94
Finals,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,77.8%,0.0%,3.8%,3.8%,53.8%,78.6%,45.8%,63.5%,30.2%,45.2%,0.83
Semi-finals,5,1,4,20.0%,3-8,27.3%,52-64,44.8%,0-2,0.0%,5,82.1%,10.3%,11.2%,2.5%,57.3%,74.2%,46.8%,62.5%,28.8%,46.4%,0.77
Quarter-finals,7,5,2,71.4%,11-8,57.9%,95-91,51.1%,1-0,100.0%,7,84.8%,17.2%,10.1%,4.0%,59.5%,74.9%,48.5%,64.2%,34.7%,49.7%,0.97
vs Righties,101,43,58,42.6%,115-154,42.8%,1280-1429,47.2%,25-26,49.0%,98,77.7%,17.4%,9.0%,3.7%,56.0%,73.4%,49.6%,62.9%,34.3%,48.9%,0.92
vs Lefties,14,6,8,42.9%,17-19,47.2%,179-173,50.9%,2-4,33.3%,14,79.3%,23.9%,8.2%,3.7%,57.4%,74.4%,50.3%,64.1%,37.7%,50.5%,1.05
vs Top 10,10,0,10,0.0%,1-23,4.2%,73-144,33.6%,0-0,-,10,59.3%,8.3%,4.8%,2.3%,55.2%,65.3%,42.1%,54.9%,28.2%,42.5%,0.63
