Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Geneva SF,L vs Hurkacz,3.1,3.0,3.2,40.0%,52.6%,62.5%,33.3%,49.6%,10.6%,-5.0,-8.8,-0.5,-0.8
2024 Olympics R32,L vs Medvedev,4.3,4.5,4.0,44.9%,34.3%,33.3%,36.4%,57.1%,20.0%,4.0,4.6,2.0,3.4
2024 Olympics R64,W vs Haase,2.8,3.0,2.7,47.3%,75.9%,62.5%,100.0%,55.5%,11.5%,18.0,24.3,9.0,16.7
2024 Mallorca F,L vs Tabilo,3.4,3.9,3.0,40.8%,56.5%,71.4%,33.3%,55.8%,16.2%,2.5,3.0,7.5,13.2
2024 Barcelona R32,L vs Tsitsipas,4.3,4.4,4.2,49.3%,39.5%,47.6%,77.8%,62.7%,7.5%,4.0,2.6,-1.0,-1.2
2023 Sofia QF,L vs Mannarino,4.5,3.9,5.2,48.8%,47.6%,36.8%,43.8%,47.1%,23.6%,3.0,1.6,2.5,1.5
2023 Shanghai R64,L vs Paul,4.0,4.6,3.0,42.3%,26.9%,25.0%,50.0%,50.0%,25.0%,3.5,5.0,-7.5,-13.4
2023 Astana QF,W vs Thiem,4.6,5.0,4.4,49.1%,63.6%,72.2%,51.7%,57.1%,11.4%,9.5,4.4,15.0,10.2
2023 Bastad QF,L vs Ruud,4.4,4.6,4.2,44.6%,48.5%,33.3%,38.5%,40.8%,3.5%,-4.0,-4.2,-3.0,-2.2
2023 Salzburg CH F,W vs Neumayer,3.3,3.1,3.6,62.1%,60.0%,40.0%,50.0%,48.3%,5.4%,9.0,14.1,9.0,13.4
2023 Roland Garros Q2,W vs Choinski,5.2,4.0,6.1,57.1%,48.4%,33.3%,76.2%,36.4%,15.1%,1.5,1.3,4.0,2.2
2023 Estoril R32,L vs Thiem,3.7,4.2,3.3,44.3%,59.5%,55.6%,38.5%,50.4%,10.7%,5.5,4.2,-4.0,-3.4
2022 Kitzbuhel R16,L vs Thiem,4.3,4.5,4.1,40.2%,42.9%,59.1%,68.8%,48.3%,11.2%,-2.5,-1.8,3.5,2.6
2019 Ortisei CH F,L vs Sinner,2.4,2.5,2.1,43.5%,42.9%,33.3%,0.0%,47.9%,26.5%,-6.5,-15.5,-0.5,-1.4
2017 Kitzbuhel R16,W vs Cuevas,3.6,4.2,3.1,46.9%,47.5%,57.1%,73.3%,39.8%,6.1%,1.0,1.0,2.0,1.3
Career (15 matches),,3.9,4.0,3.9,46.7%,49.5%,48.5%,53.2%,49.1%,13.3%,2.9,2.7,2.5,2.5
