Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Geneva SF,L vs Hurkacz,50.9%,42.9%,1.8%,0/1,2.29,10.0%,45.9%,52.9%,0.0%,2.22,17.6%,64.7%,27.3%,5.9%,2.38,0.0%
2024 Olympics R32,L vs Medvedev,65.2%,36.7%,6.5%,1/2,2.14,14.3%,58.3%,47.6%,2.8%,2.00,30.4%,100.0%,11.1%,22.2%,2.27,0.0%
2024 Olympics R64,W vs Haase,56.7%,68.4%,6.0%,4/0,2.16,2.4%,47.4%,72.2%,2.6%,2.12,8.3%,80.0%,65.0%,12.0%,2.18,0.0%
2024 Mallorca F,L vs Tabilo,55.6%,51.4%,1.6%,1/0,2.18,52.9%,38.9%,35.7%,0.0%,2.06,82.4%,80.8%,61.9%,3.8%,2.29,23.5%
2024 Barcelona R32,L vs Tsitsipas,72.2%,51.9%,0.0%,0/0,2.26,4.0%,67.3%,45.7%,0.0%,2.06,8.3%,94.4%,64.7%,0.0%,2.44,0.0%
2023 Sofia QF,L vs Mannarino,71.7%,50.0%,6.6%,2/5,2.48,9.5%,62.9%,56.8%,1.4%,2.49,15.0%,91.4%,40.6%,17.1%,2.47,2.9%
2023 Shanghai R64,L vs Paul,54.3%,31.6%,11.4%,2/2,-,9.1%,50.0%,22.2%,16.7%,-,12.9%,62.5%,40.0%,6.3%,-,0.0%
2023 Astana QF,W vs Thiem,63.0%,58.8%,0.0%,0/0,2.08,7.0%,56.3%,57.5%,0.0%,2.20,9.1%,80.0%,60.7%,0.0%,1.92,4.2%
2023 Bastad QF,L vs Ruud,62.5%,40.0%,1.6%,1/0,2.00,7.8%,42.4%,42.9%,0.0%,1.98,13.3%,89.7%,38.5%,3.4%,2.02,0.0%
2023 Salzburg CH F,W vs Neumayer,73.1%,57.9%,1.9%,1/0,2.41,10.7%,62.5%,50.0%,0.0%,2.30,33.3%,90.0%,66.7%,5.0%,2.47,0.0%
2023 Roland Garros Q2,W vs Choinski,76.6%,50.8%,0.0%,0/0,2.49,4.9%,68.9%,54.8%,0.0%,2.69,10.0%,100.0%,46.4%,0.0%,2.29,0.0%
2023 Estoril R32,L vs Thiem,57.8%,52.1%,3.6%,2/1,2.15,1.5%,50.0%,56.5%,2.2%,2.15,2.6%,80.6%,48.0%,6.5%,2.14,0.0%
2022 Kitzbuhel R16,L vs Thiem,65.9%,55.4%,2.4%,2/0,2.39,9.1%,60.3%,54.3%,1.7%,2.39,18.5%,84.0%,57.1%,4.0%,2.39,0.0%
2019 Ortisei CH F,L vs Sinner,51.1%,41.7%,8.5%,1/3,2.34,4.7%,53.3%,31.3%,6.7%,2.34,7.1%,53.3%,62.5%,13.3%,2.33,0.0%
2017 Kitzbuhel R16,W vs Cuevas,57.3%,41.8%,3.1%,2/1,2.38,1.8%,52.6%,36.7%,1.8%,2.67,4.8%,78.1%,48.0%,6.3%,2.20,0.0%
Career (15 matches),,63.1%,50.3%,3.2%,55.9%,2.27,8.9%,55.7%,50.1%,1.7%,2.27,15.7%,82.8%,50.5%,6.4%,2.27,1.7%
