Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1982 Australian Open F,L vs Kriek,38.3%,44.4%,25.0%,40.9%,56.8%,63.6%,31.6%,61.6%,44.4%,42.3%,75.0%,19.4%,25.8%,20.0%,60
1982 Australian Open F,L vs Kriek,30.2%,47.0%,40.9%,37.4%,38.3%,53.1%,42.0%,51.6%,18.8%,46.9%,57.1%,26.9%,51.9%,39.5%,108
Career (2 matches),,33.0%,46.1%,35.6%,38.7%,44.8%,56.8%,39.1%,55.1%,28.0%,45.3%,63.6%,24.1%,42.2%,31.7%,91
