Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Grass,19,13,6,68.4%,18,11,7,61.1%,1981,1987,F,0,,,,,,,,,,
Roland Garros,2,Clay,2,0,2,0.0%,1,0,1,0.0%,1982,1984,R128,0,,,,,,,,,,
Wimbledon,5,Grass,9,4,5,44.4%,10,2,8,20.0%,1981,1985,R16,0,,,,,,,,,,
US Open,5,Hard,11,6,5,54.5%,9,6,3,66.7%,1981,1985,R16,0,,,,,,,,,,
Queen's Club,5,Grass,10,5,5,50.0%,6,4,2,66.7%,1981,1985,QF,0,,,,,,,,,,
Cincinnati,4,Hard,12,8,4,66.7%,6,4,2,66.7%,1982,1986,F,0,,,,,,,,,,
Montreal / Toronto,4,Hard,10,6,4,60.0%,4,2,2,50.0%,1981,1985,QF,0,,,,,,,,,,
Philadelphia,4,Carpet,6,2,4,33.3%,3,0,3,0.0%,1982,1985,R16,0,,,,,,,,,,
Stockholm,4,Hard,6,2,4,33.3%,1,0,1,0.0%,1981,1984,R16,0,,,,,,,,,,
Memphis,4,Carpet,5,1,4,20.0%,2,1,1,50.0%,1982,1986,R32,0,,,,,,,,,,
