Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1982 Australian Open F,L vs Kriek,2.2,2.1,2.2,43.7%,35.3%,100.0%,-,36.7%,38.6%,-1.5,-4.7,-3.5,-10.0
1982 Australian Open F,L vs Kriek,2.3,2.2,2.5,46.7%,40.0%,50.0%,100.0%,42.1%,32.5%,5.5,12.0,11.0,24.4
Career (2 matches),,2.3,2.2,2.4,45.6%,38.2%,60.0%,100.0%,39.9%,35.1%,2.0,5.1,3.8,9.4
