Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
1988,,,,,,,,,,,70,0,,
1987,560,,,,,,,,,,83,,,
1986,300,,,,,,,,,,89,,,
1985,241,,,,,,,,,,49,,,
1984,149,,90,1716,72,1674,94,1635,59,1679,23,,,
1983,13,,49,1809,34,1781,89,1676,27,1772,,,,
1982,24,,15,1971,11,1929,73,1718,7,1899,,,,
1981,,,42,1845,53,1728,92,1657,19,1834,,,,
1980,403,,,,,,,,,,,,,
1979,251,,,,,,,,,,,,,
