Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,4,3,1,75.0%,6-3,66.7%,46-37,55.4%,0-0,-,4,75.7%,31.4%,1.2%,1.2%,66.8%,68.3%,47.5%,61.4%,43.1%,53.0%,1.12,SF (W50+H Palma del RÃ­o)
2024,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,50.0%,22.2%,0.0%,6.5%,45.2%,53.6%,44.1%,48.4%,40.6%,44.3%,0.79,R32 (Buenos Aires 125)
2023,5,4,1,80.0%,8-4,66.7%,63-51,55.3%,1-0,100.0%,0,,,,,,,,,,,,
2020,4,1,3,25.0%,3-6,33.3%,35-49,41.7%,1-1,50.0%,4,63.4%,19.5%,2.1%,1.4%,73.9%,57.0%,50.7%,55.4%,36.9%,46.3%,0.83,
2019,4,3,1,75.0%,6-3,66.7%,42-33,56.0%,0-0,-,4,63.2%,45.9%,5.5%,0.8%,71.1%,59.3%,48.6%,56.3%,48.0%,52.4%,1.10,
2018,3,1,2,33.3%,2-4,33.3%,22-29,43.1%,0-0,-,3,42.3%,44.0%,0.6%,3.1%,67.9%,48.2%,48.1%,48.1%,48.4%,48.3%,0.93,
Career,21,12,9,57.1%,25-22,53.2%,215-211,50.5%,2-1,66.7%,16,61.8%,33.3%,2.4%,1.8%,68.7%,58.7%,48.2%,55.4%,43.2%,49.6%,0.97,
