Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),185,389,208,1554,190,1535,227,1450,,,115,700,,
2025,213,338,212,1539,191,1523,232,1442,,,108,740
2024,245,287,286,1445,265,1417,254,1405,182,1427,109,758
2023,208,361,203,1523,212,1455,191,1478,,,,
2022,299,204,,,,,,,,,,
2021,385,151,,,,,,,,,,
2020,459,93,,,,,,,,,383,192
2019,565,58,,,,,,,,,377,176
2018,648,19,,,,,,,,,599,42
2017,791,20,,,,,,,,,703,42
2016,,,,,,,,,,,911,20
