Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W80 Cagnes Sur Mer R32,L vs Di Giuseppe,50% (3/6),14% (1/7),0/0,0/0,44% (4/9),3/5,2/3,- (0/0),- (0/0)
2019 W25 Calvi QF,W vs Lechemia,60% (9/15),50% (3/6),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Calvi R32,W vs Reix,83% (5/6),70% (7/10),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W60 Croissy Beaubourg R32,L vs Zanevska,33% (4/12),25% (3/12),0/0,0/0,0% (0/5),2/4,2/3,20% (1/5),40% (2/5)
2019 W15 Gonesse QF,L vs Molinaro,52% (11/21),32% (6/19),1/2,0/0,76% (13/17),3/5,0/1,20% (1/5),40% (2/5)
2019 W15 Gonesse R16,W vs Rakotomalala,43% (6/14),67% (6/9),2/2,1/1,70% (7/10),0/0,0/0,- (0/0),- (0/0)
2019 W15 Gonesse R32,W vs Sall,78% (7/9),63% (5/8),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Surprise AZ R32,L vs Govortsova,45% (5/11),50% (6/12),1/1,0/0,43% (6/14),0/2,0/1,- (0/0),- (0/0)
2019 W25 Petit Bourg Guadeloupe SF,L vs Radwanska,50% (1/2),67% (2/3),0/0,0/0,33% (3/9),3/5,0/1,- (0/0),- (0/0)
2019 W25 Petit Bourg Guadeloupe QF,W vs Burrage,46% (11/24),55% (6/11),2/2,1/1,63% (10/16),3/4,1/1,57% (4/7),57% (4/7)
2019 W25 Petit Bourg Guadeloupe R32,W vs Codino,100% (6/6),86% (6/7),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Mumbai QF,L vs Jakupovic,67% (4/6),- (0/0),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2017 Mumbai R32,W vs Hibi,75% (6/8),60% (6/10),2/4,1/3,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 Bendigo $60K R16,L vs Tomic,71% (5/7),67% (8/12),1/1,0/0,50% (7/14),0/2,0/1,20% (1/5),40% (2/5)
2017 Bendigo $60K R32,W vs Tjandramulia,67% (8/12),38% (5/13),2/5,1/1,67% (8/12),0/0,0/0,80% (4/5),60% (3/5)
2017 Canberra $60K R16,L vs Rogowska,33% (3/9),17% (2/12),0/0,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2017 Canberra $60K R32,W vs Hives,43% (9/21),53% (8/15),2/2,1/1,72% (13/18),6/7,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K QF,L vs Ivakhnenko,45% (5/11),75% (3/4),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R16,W vs Poznikhirenko,100% (5/5),64% (7/11),2/2,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K QF,W vs Ormaechea,64% (9/14),64% (7/11),2/4,1/2,29% (2/7),2/3,0/0,- (0/0),- (0/0)
2019 (11 matches),,54.0%,49.0%,93.3%,100.0%,55.3%,56.0%,50.0%,35.3%,47.1%
2017 (31 matches),,54.2%,52.7%,53.2%,65.2%,51.4%,46.4%,51.5%,47.6%,55.0%
2016 (33 matches),,55.2%,49.4%,47.5%,36.4%,51.8%,49.4%,46.9%,48.7%,54.3%
2015 (23 matches),,57.3%,46.8%,59.3%,51.9%,52.4%,40.9%,55.0%,60.7%,51.7%
2014 (9 matches),,50.0%,41.7%,35.0%,50.0%,56.2%,54.8%,64.7%,44.4%,47.1%
Career (135 matches),,56.1%,48.3%,53.2%,53.0%,52.3%,49.7%,51.9%,49.1%,52.9%
