Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,6,3,3,50.0%,1,1,0,100.0%,2014,2017,Q3,3,1.12,1.9%,3.0%,68.2%,62.2%,47.6%,57.6%,47.5%,70.0%,63.0%
Roland Garros,7,Clay,8,1,7,12.5%,0,0,0,-,2012,2019,R128,7,0.78,2.6%,3.3%,63.9%,54.8%,36.6%,48.2%,40.4%,53.4%,40.4%
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2016,2016,Q1,0,,,,,,,,,,
US Open,5,Hard,8,3,5,37.5%,1,1,0,100.0%,2011,2016,Q3,2,0.74,3.3%,2.5%,58.3%,61.4%,44.0%,54.2%,34.1%,61.1%,7.7%
Brisbane,4,Hard,6,2,4,33.3%,2,1,1,50.0%,2013,2018,Q2,5,0.92,2.6%,2.9%,65.8%,61.2%,42.3%,54.7%,41.7%,57.4%,50.0%
Bastad,4,Clay,10,6,4,60.0%,1,0,1,0.0%,2011,2017,R16,8,1.01,1.0%,4.2%,64.9%,55.4%,38.6%,49.5%,51.0%,52.9%,61.3%
Strasbourg,2,Clay,4,2,2,50.0%,0,0,0,-,2016,2017,R32,4,0.88,0.0%,3.0%,69.3%,57.8%,36.6%,51.3%,42.7%,48.5%,57.7%
Florianopolis,3,Hard,6,3,3,50.0%,3,2,1,66.7%,2014,2016,R16,4,0.93,2.0%,2.8%,73.7%,52.7%,43.1%,50.2%,46.5%,35.3%,37.8%
Luxembourg,2,Hard,3,1,2,33.3%,0,0,0,-,2013,2015,Q2,2,0.84,0.0%,7.9%,59.7%,54.2%,42.9%,49.6%,42.3%,38.9%,72.7%
Paris,3,Carpet,4,1,3,25.0%,1,0,1,0.0%,2011,2013,Q2,2,1.00,0.0%,5.4%,56.8%,64.3%,34.4%,51.4%,48.8%,41.7%,29.4%
