Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,7,4,63.6%,14-7,66.7%,111-77,59.0%,1-0,100.0%,10,58.3%,57.3%,2.1%,8.4%,53.4%,63.7%,42.0%,53.6%,53.0%,53.3%,1.14,F (W15 Cayenne (French Guiana))
2025,25,11,14,44.0%,26-25,51.0%,241-231,51.1%,3-0,100.0%,25,50.0%,54.7%,0.6%,4.7%,64.9%,55.7%,40.1%,50.3%,52.4%,51.3%,1.05,QF (3x)
2024,13,4,9,30.8%,11-16,40.7%,108-125,46.4%,1-1,50.0%,0,,,,,,,,,,,,QF (W15 Antalya)
2022,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (W25+H Calvi)
2020,8,5,3,62.5%,11-9,55.0%,96-85,53.0%,2-1,66.7%,0,,,,,,,,,,,,QF (2x)
2019,18,9,9,50.0%,22-20,52.4%,203-181,52.9%,1-3,25.0%,0,,,,,,,,,,,,SF (2x)
2018,17,5,12,29.4%,12-19,38.7%,133-152,46.7%,1-2,33.3%,0,,,,,,,,,,,,QF (Tunis $25K)
2017,42,21,21,50.0%,46-46,50.0%,424-416,50.5%,4-4,50.0%,3,68.2%,40.9%,1.4%,7.0%,72.5%,67.0%,33.3%,57.7%,45.5%,51.6%,1.08,SF (2x)
2016,34,18,16,52.9%,42-37,53.2%,388-348,52.7%,4-4,50.0%,0,,,,,,,,,,,,F (Campinas $25K)
2015,44,26,18,59.1%,58-47,55.2%,520-462,53.0%,3-5,37.5%,0,,,,,,,,,,,,W (Torino $25K)
2014,23,11,12,47.8%,22-26,45.8%,213-218,49.4%,1-2,33.3%,0,,,,,,,,,,,,SF (Barnstaple 25K)
2013,51,33,18,64.7%,69-42,62.2%,553-429,56.3%,4-4,50.0%,0,,,,,,,,,,,,F (Vallduxo 25K)
2012,48,28,20,58.3%,63-45,58.3%,522-435,54.5%,3-3,50.0%,0,,,,,,,,,,,,F (Sao Jose Dos Campos 10K)
2011,39,18,21,46.2%,39-45,46.4%,376-390,49.1%,4-4,50.0%,0,,,,,,,,,,,,F (Campobasso 25K)
2010,55,36,19,65.5%,80-45,64.0%,653-485,57.4%,6-11,35.3%,0,,,,,,,,,,,,W (2x)
2009,35,14,21,40.0%,38-43,46.9%,364-351,50.9%,1-4,20.0%,0,,,,,,,,,,,,SF (2x)
2008,13,5,8,38.5%,13-19,40.6%,132-149,47.0%,2-2,50.0%,0,,,,,,,,,,,,SF (Casablanca 10K)
2007,2,0,2,0.0%,0-3,0.0%,6-18,25.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,479,251,228,52.4%,566-496,53.3%,5049-4564,52.5%,41-50,45.1%,38,53.6%,54.5%,1.1%,5.9%,62.1%,58.5%,40.5%,51.7%,52.1%,51.9%,1.08,
