Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,6,2,4,33.3%,5-9,35.7%,50-76,39.7%,1-0,100.0%,3,40.0%,41.2%,1.0%,3.0%,68.5%,54.0%,48.4%,52.2%,46.4%,49.1%,0.97
Clay,11,2,9,18.2%,7-20,25.9%,94-149,38.7%,1-1,50.0%,10,42.5%,37.2%,1.3%,2.9%,69.9%,52.7%,32.7%,46.7%,42.2%,44.4%,0.79
Grand Slams,4,0,4,0.0%,0-8,0.0%,18-49,26.9%,0-0,-,4,37.5%,22.2%,2.1%,2.9%,65.4%,51.6%,34.5%,45.7%,34.5%,40.3%,0.64
Internationals,13,4,9,30.8%,12-21,36.4%,126-176,41.7%,2-1,66.7%,9,43.1%,41.6%,0.9%,3.0%,71.1%,53.5%,37.3%,48.8%,45.9%,47.3%,0.90
vs Righties,16,3,13,18.8%,10-29,25.6%,132-218,37.7%,2-1,66.7%,12,39.2%,35.3%,1.2%,3.0%,69.4%,52.3%,35.4%,47.2%,42.1%,44.6%,0.80
vs Top 10,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,-,-,3.6%,0.0%,65.5%,52.8%,36.8%,47.3%,36.8%,41.5%,0.70
