Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2022,630,50,,,,,,,,,,,,
2021,577,75,,,,,,,,,,,,
2020,558,67,,,,,,,,,650,70,,
2019,567,57,,,,,,,,,662,59,,
2018,429,70,,,,,,,,,587,44,,
2017,667,32,,,,,,,,,886,23,,
2016,1014,9,,,,,,,,,943,19,,
2015,826,17,,,,,,,,,,,,
2014,909,12,,,,,,,,,,,,
2013,1099,8,,,,,,,,,,,,
