Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,10,1,90.9%,21-4,84.0%,137-85,61.7%,1-0,100.0%,11,72.5%,50.9%,5.9%,3.8%,66.0%,66.9%,46.1%,59.8%,50.2%,54.8%,1.25,W (2x)
2025,38,26,12,68.4%,54-28,65.9%,418-326,56.2%,4-2,66.7%,37,70.1%,43.0%,5.5%,5.1%,61.3%,67.0%,46.0%,58.9%,46.5%,52.6%,1.13,W (2x)
2024,34,20,14,58.8%,44-35,55.7%,405-364,52.7%,3-3,50.0%,3,65.9%,31.0%,2.8%,6.6%,61.3%,63.8%,41.1%,55.0%,40.5%,48.5%,0.90,F (W75 Charlottesville VA)
2023,41,28,13,68.3%,60-31,65.9%,467-347,57.4%,1-7,12.5%,2,78.3%,37.5%,5.4%,4.1%,59.9%,70.5%,50.8%,62.6%,43.7%,53.0%,1.17,W (2x)
2022,39,24,15,61.5%,51-32,61.4%,411-352,53.9%,7-1,87.5%,2,70.8%,16.0%,3.2%,3.2%,60.1%,62.1%,47.6%,56.3%,33.8%,45.3%,0.77,W (2x)
2021,19,11,8,57.9%,26-21,55.3%,213-195,52.2%,1-0,100.0%,0,,,,,,,,,,,,F (2x)
2020,6,1,5,16.7%,4-9,30.8%,48-67,41.7%,0-1,0.0%,1,78.6%,13.3%,2.4%,8.5%,59.8%,71.4%,48.5%,62.2%,37.5%,48.4%,0.99,R16 (W25 Las Vegas NV)
2019,25,10,15,40.0%,25-29,46.3%,242-261,48.1%,4-2,66.7%,4,59.0%,37.5%,4.4%,6.8%,59.6%,63.1%,41.6%,54.4%,41.9%,48.3%,0.92,QF (2x)
2018,19,6,13,31.6%,14-26,35.0%,166-217,43.3%,3-4,42.9%,2,73.1%,38.5%,1.6%,6.4%,50.8%,66.3%,48.9%,57.8%,45.2%,51.6%,1.07,QF (2x)
2017,31,20,11,64.5%,44-27,62.0%,353-279,55.9%,3-1,75.0%,0,,,,,,,,,,,,F (Rancho Santa Fe CA $25K)
2016,30,21,9,70.0%,46-23,66.7%,365-284,56.2%,2-5,28.6%,0,,,,,,,,,,,,W (Macon GA $50K)
2015,6,3,3,50.0%,6-9,40.0%,61-72,45.9%,0-0,-,0,,,,,,,,,,,,QF (Charlotte NC $10K)
Career,299,180,119,60.2%,395-274,59.0%,3286-2849,53.6%,29-26,52.7%,62,70.2%,41.1%,4.9%,5.1%,61.4%,66.5%,45.8%,58.5%,45.7%,52.0%,1.10,
