Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R64,L vs Swiatek,3.9,4.2,3.6,50.7%,34.2%,18.2%,28.6%,55.9%,12.0%,-3.0,-3.3,-2.0,-2.9
2024 Wimbledon Q2,L vs Banks,3.5,3.4,3.6,47.1%,37.0%,60.0%,28.6%,59.9%,23.9%,12.0,12.8,-1.5,-2.8
2024 Charleston R64,L vs Dolehide,4.7,4.8,4.6,55.4%,46.3%,55.6%,41.2%,57.4%,11.8%,-2.0,-1.2,2.0,1.8
2023 ITF Granby R16,W vs Fernandez,4.4,4.0,4.8,60.4%,42.9%,63.6%,80.0%,61.2%,15.1%,5.5,4.8,8.5,13.9
2023 Roland Garros R32,L vs Schmiedlova,6.9,7.2,6.6,45.2%,40.0%,38.9%,34.5%,54.6%,16.9%,-7.5,-4.4,-4.5,-3.8
2023 Roland Garros R64,W vs Keys,4.7,4.8,4.6,57.0%,63.3%,37.5%,40.0%,53.3%,9.9%,8.5,4.5,-4.0,-2.6
2023 Roland Garros R128,W vs Mladenovic,4.8,4.9,4.6,67.2%,35.5%,52.9%,58.8%,49.4%,8.4%,6.0,5.0,7.5,6.5
2023 Roland Garros Q3,L vs Avanesyan,9.4,11.0,8.0,59.2%,62.7%,35.9%,45.6%,51.0%,10.7%,1.0,0.2,11.0,2.7
2023 Roland Garros Q2,W vs Bianca Bulgaru,6.4,6.4,6.4,75.8%,64.5%,51.9%,42.3%,42.2%,15.1%,14.0,10.8,2.5,1.6
2022 Guadalajara R64,L vs Bouchard,3.5,3.9,3.3,45.8%,42.9%,44.4%,50.0%,52.8%,8.0%,1.5,2.1,1.0,1.5
2017 ITF Charleston R32,W vs Rodriguez,6.5,6.1,6.9,52.4%,50.0%,70.0%,56.3%,60.4%,8.1%,-1.5,-0.7,6.5,4.9
2017 Indian Wells R64,W vs Lucic,3.3,3.2,3.3,56.0%,42.1%,34.8%,37.5%,56.1%,5.9%,-1.5,-1.1,-4.5,-4.2
2016 ITF Macon F,W vs Collins,6.4,6.1,6.7,56.4%,64.3%,47.6%,64.0%,47.3%,12.5%,4.0,2.7,1.5,1.0
Last 52 Weeks (1 matches),,3.9,4.2,3.6,50.7%,34.2%,18.2%,28.6%,55.9%,12.0%,-3.0,-3.3,-2.0,-2.9
Career (13 matches),,5.3,5.5,5.2,55.2%,49.9%,46.0%,47.3%,53.2%,11.7%,2.8,1.8,1.8,1.4
