Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Indian Wells R64,L vs Swiatek,68.6%,39.6%,8.6%,4/2,2.27,2.6%,68.6%,29.2%,2.9%,2.21,5.0%,85.7%,50.0%,17.9%,2.34,0.0%
2024 Wimbledon Q2,L vs Banks,61.4%,39.5%,2.9%,1/1,2.43,34.1%,63.8%,46.7%,2.1%,2.33,61.9%,61.9%,23.1%,4.8%,2.53,5.0%
2024 Charleston R64,L vs Dolehide,85.7%,50.0%,0.0%,0/0,2.21,22.8%,87.7%,48.0%,0.0%,2.02,35.1%,100.0%,56.3%,0.0%,2.58,0.0%
2023 ITF Granby R16,W vs Fernandez,81.1%,53.5%,5.7%,1/2,2.93,6.5%,88.6%,54.8%,8.6%,3.04,11.1%,85.7%,50.0%,0.0%,2.78,0.0%
2023 Roland Garros R32,L vs Schmiedlova,79.6%,39.5%,0.0%,0/0,2.57,2.4%,80.6%,36.0%,0.0%,2.33,3.7%,94.7%,44.4%,0.0%,3.00,0.0%
2023 Roland Garros R64,W vs Keys,87.5%,63.1%,2.1%,1/1,2.64,2.8%,84.6%,65.9%,3.8%,2.85,4.8%,93.0%,60.0%,0.0%,2.34,0.0%
2023 Roland Garros R128,W vs Mladenovic,82.1%,47.8%,1.8%,0/1,2.30,8.3%,92.5%,43.2%,2.5%,2.26,11.1%,81.8%,66.7%,0.0%,2.40,0.0%
2023 Roland Garros Q3,L vs Avanesyan,92.4%,50.9%,0.8%,1/0,2.50,1.1%,91.9%,49.5%,1.0%,2.65,1.9%,95.0%,57.9%,0.0%,2.30,0.0%
2023 Roland Garros Q2,W vs Bianca Bulgaru,91.7%,65.5%,1.7%,1/0,2.41,8.2%,93.5%,65.5%,0.0%,2.53,14.8%,100.0%,65.4%,3.8%,2.27,0.0%
2022 Guadalajara R64,L vs Bouchard,64.1%,51.2%,6.3%,1/3,2.71,12.1%,61.5%,58.3%,2.6%,2.50,20.0%,77.3%,41.2%,13.6%,3.02,0.0%
2017 ITF Charleston R32,W vs Rodriguez,87.9%,52.9%,1.7%,1/0,2.48,1.8%,88.9%,53.1%,2.8%,2.42,2.8%,90.5%,52.6%,0.0%,2.61,0.0%
2017 Indian Wells R64,W vs Lucic,72.2%,41.0%,4.6%,0/5,2.67,9.1%,64.5%,37.5%,3.2%,2.73,18.5%,95.0%,44.7%,7.5%,2.61,0.0%
2016 ITF Macon F,W vs Collins,87.5%,60.7%,3.1%,0/2,2.79,0.0%,91.7%,63.6%,0.0%,2.50,0.0%,88.5%,56.5%,7.7%,3.18,0.0%
Last 52 Weeks (1 matches),,68.6%,39.6%,8.6%,66.7%,2.27,2.6%,68.6%,29.2%,2.9%,2.21,5.0%,85.7%,50.0%,17.9%,2.34,0.0%
Career (13 matches),,80.5%,51.0%,3.0%,39.3%,2.51,8.0%,81.7%,50.4%,2.2%,2.49,13.2%,89.3%,52.2%,4.9%,2.55,0.4%
